,unique_id,experiment_ID,sample_ID,sample_type,sample_state,sample_lot,biopsy_id,culture_date,biopsy_replicate,biopsy_diameter_mm,digestion_volume_ul,dilution_factor,assay_volume_ul,loaded_weight1_mg,loaded_weight2_mg,tube_weight1_mg,tube_weight2_mg,operator,std_conc_ug_per_well,media_type,biomaterial_id,reaction_date,abs,sheet_name,location,data check,normalized_abs,r_squared,net weight mg,ug/well,mg/ml,mg/biopsy,mg/cm2,avg mg/biopsy,mg/biopsy std,avg mg/cm2,mg/cm2 std,avg mg/ml,mg/ml std
0,HP71-13,HP71-20240123,A1-1,sample,hide,,A1-1,1/17/24,1.0,8.0,800.0,4.0,20.0,1853.01,1853.57,1847.59,1847.43,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.025,Plate1,A7,o,1.025,,5.78,0.703147858,0.14062957199999998,0.11250365699999999,0.223818915,0.10402970562466203,,0.20696052348199637,,0.13003713203082753,
1,HP71-13,HP71-20240123,A1-1,sample,hide,,A1-1,1/17/24,1.0,8.0,800.0,4.0,20.0,1853.01,1853.57,1847.59,1847.43,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.9520000000000001,Plate1,B7,o,0.9520000000000001,,5.78,0.647915852,0.12958317,0.10366653599999999,0.20623802100000002,0.10402970562466203,,0.20696052348199637,,0.13003713203082753,
2,HP71-13,HP71-20240123,A1-1,sample,hide,,A1-1,1/17/24,1.0,8.0,800.0,4.0,20.0,1853.01,1853.57,1847.59,1847.43,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.8959999999999999,Plate1,C7,o,0.8959999999999999,,5.78,0.605546094,0.121109219,0.096887375,0.192751308,0.10402970562466203,,0.20696052348199637,,0.13003713203082753,
3,HP71-13,HP71-20240123,A1-1,sample,hide,,A1-1,1/17/24,1.0,8.0,800.0,4.0,20.0,1853.01,1853.57,1847.59,1847.43,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.955,Plate1,D7,,0.955,,5.779999999999973,0.6501856601541377,0.13003713203082753,0.10402970562466203,0.20696052348199637,0.10402970562466203,,0.20696052348199637,,0.13003713203082753,
4,HP71-14,HP71-20240123,A1-2,sample,hide,,A1-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2206.34,2206.48,2197.48,2197.47,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.423,Plate1,E1,,1.423,,8.934999999999945,1.0042757808198126,0.20085515616396252,0.16068412493117,0.319670909489892,0.16068412493117,0.16068412493117,0.319670909489892,0.319670909489892,0.2008551561639625,0.2008551561639625
5,HP71-14,HP71-20240123,A1-2,sample,hide,,A1-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2206.34,2206.48,2197.48,2197.47,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.423,Plate1,F1,,1.423,,8.934999999999945,1.0042757808198126,0.20085515616396252,0.16068412493117,0.319670909489892,0.16068412493117,0.16068412493117,0.319670909489892,0.319670909489892,0.2008551561639625,0.2008551561639625
6,HP71-14,HP71-20240123,A1-2,sample,hide,,A1-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2206.34,2206.48,2197.48,2197.47,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.4480000000000002,Plate1,G1,,1.4480000000000002,,8.934999999999945,1.0231908513681929,0.20463817027363856,0.16371053621891085,0.3256917634433053,0.16068412493117,0.16068412493117,0.319670909489892,0.319670909489892,0.2008551561639625,0.2008551561639625
7,HP71-14,HP71-20240123,A1-2,sample,hide,,A1-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2206.34,2206.48,2197.48,2197.47,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.3630000000000002,Plate1,H1,,1.3630000000000002,,8.934999999999945,0.9588796115037006,0.19177592230074011,0.1534207378405921,0.30522086000170034,0.16068412493117,0.16068412493117,0.319670909489892,0.319670909489892,0.2008551561639625,0.2008551561639625
8,HP71-15,HP71-20240123,A1-3,sample,hide,,A1-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2205.88,2205.96,2196.61,2196.6,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.584,Plate2,A1,,1.584,,9.315000000000055,1.1695649944914162,0.23391299889828324,0.1871303991186266,0.3722841002811085,0.18839696541362516,0.18839696541362516,0.374803853863641,0.374803853863641,0.23549620676703142,0.23549620676703142
9,HP71-15,HP71-20240123,A1-3,sample,hide,,A1-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2205.88,2205.96,2196.61,2196.6,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.604,Plate2,B1,,1.604,,9.315000000000055,1.1853970731788979,0.23707941463577958,0.18966353170862368,0.3773236074461736,0.18839696541362516,0.18839696541362516,0.374803853863641,0.374803853863641,0.23549620676703142,0.23549620676703142
10,HP71-15,HP71-20240123,A1-3,sample,hide,,A1-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2205.88,2205.96,2196.61,2196.6,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.652,Plate2,C1,,1.652,,9.315000000000055,1.223394062028854,0.24467881240577077,0.19574304992461664,0.38941842464232984,0.18839696541362516,0.18839696541362516,0.374803853863641,0.374803853863641,0.23549620676703142,0.23549620676703142
11,HP71-15,HP71-20240123,A1-3,sample,hide,,A1-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2205.88,2205.96,2196.61,2196.6,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.578,Plate2,D1,,1.578,,9.315000000000055,1.1648153708851716,0.23296307417703432,0.18637045934162746,0.3707722481315889,0.18839696541362516,0.18839696541362516,0.374803853863641,0.374803853863641,0.23549620676703142,0.23549620676703142
12,HP71-16,HP71-20240123,A1-4,sample,hide,,A1-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2169.89,2170.14,2160.61,2160.81,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.4480000000000002,Plate2,A6,,1.4480000000000002,,9.304999999999836,1.0619068594165402,0.21238137188330802,0.16990509750664642,0.33801545155866547,0.16072249186790705,0.16072249186790705,0.3197472380853043,0.3197472380853043,0.20090311483488374,0.20090311483488374
13,HP71-16,HP71-20240123,A1-4,sample,hide,,A1-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2169.89,2170.14,2160.61,2160.81,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.3030000000000002,Plate2,B6,,1.3030000000000002,,9.304999999999836,0.9471242889322975,0.1894248577864595,0.15153988622916761,0.3014790246119433,0.16072249186790705,0.16072249186790705,0.3197472380853043,0.3197472380853043,0.20090311483488374,0.20090311483488374
14,HP71-16,HP71-20240123,A1-4,sample,hide,,A1-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2169.89,2170.14,2160.61,2160.81,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.368,Plate2,C6,,1.368,,9.304999999999836,0.9985785446666131,0.19971570893332263,0.1597725671466581,0.31785742289840496,0.16072249186790705,0.16072249186790705,0.3197472380853043,0.3197472380853043,0.20090311483488374,0.20090311483488374
15,HP71-16,HP71-20240123,A1-4,sample,hide,,A1-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2169.89,2170.14,2160.61,2160.81,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.383,Plate2,D6,,1.383,,9.304999999999836,1.0104526036822243,0.20209052073644487,0.1616724165891559,0.32163705327220377,0.16072249186790705,0.16072249186790705,0.3197472380853043,0.3197472380853043,0.20090311483488374,0.20090311483488374
16,HP71-17,HP71-20240123,A2-1,sample,hide,,A2-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2169.49,2169.52,2164.78,2165.12,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.1,Plate2,E1,,0.1,,4.555000000000291,-0.0051752441197305404,-0.0010350488239461082,-0.0008280390591568866,-0.0016473313667247603,-0.0010180240034066692,-0.0010180240034066692,-0.0020252944041046486,-0.0020252944041046486,-0.0012725300042583363,-0.0012725300042583363
17,HP71-17,HP71-20240123,A2-1,sample,hide,,A2-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2169.49,2169.52,2164.78,2165.12,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.098,Plate2,F1,,0.098,,4.555000000000291,-0.006758451988478728,-0.0013516903976957457,-0.0010813523181565966,-0.002151282083231278,-0.0010180240034066692,-0.0010180240034066692,-0.0020252944041046486,-0.0020252944041046486,-0.0012725300042583363,-0.0012725300042583363
18,HP71-17,HP71-20240123,A2-1,sample,hide,,A2-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2169.49,2169.52,2164.78,2165.12,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.096,Plate2,G1,,0.096,,4.555000000000291,-0.008341659857226902,-0.0016683319714453804,-0.0013346655771563044,-0.0026552327997377907,-0.0010180240034066692,-0.0010180240034066692,-0.0020252944041046486,-0.0020252944041046486,-0.0012725300042583363,-0.0012725300042583363
19,HP71-17,HP71-20240123,A2-1,sample,hide,,A2-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2169.49,2169.52,2164.78,2165.12,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.099,Plate2,H1,,0.099,,4.555000000000291,-0.005966848054104634,-0.001193369610820927,-0.0009546956886567416,-0.0018993067249780192,-0.0010180240034066692,-0.0010180240034066692,-0.0020252944041046486,-0.0020252944041046486,-0.0012725300042583363,-0.0012725300042583363
20,HP71-18,HP71-20240123,A2-2,sample,hide,,A2-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2329.19,2329.05,2319.49,2319.59,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.5030000000000001,Plate3,A1,,1.5030000000000001,,9.579999999999927,1.1172341993794577,0.22344683987589153,0.17875747190071323,0.35562669084511367,0.17520775338124522,0.17520775338124522,0.3485647502331366,0.3485647502331366,0.2190096917265566,0.2190096917265566
21,HP71-18,HP71-20240123,A2-2,sample,hide,,A2-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2329.19,2329.05,2319.49,2319.59,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.439,Plate3,B1,,1.439,,9.579999999999927,1.0656019300053783,0.21312038600107566,0.17049630880086053,0.33919162905723965,0.17520775338124522,0.17520775338124522,0.3485647502331366,0.3485647502331366,0.2190096917265566,0.2190096917265566
22,HP71-18,HP71-20240123,A2-2,sample,hide,,A2-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2329.19,2329.05,2319.49,2319.59,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.474,Plate3,C1,,1.474,,9.579999999999927,1.093838327319328,0.21876766546386558,0.17501413237109248,0.34817955347248325,0.17520775338124522,0.17520775338124522,0.3485647502331366,0.3485647502331366,0.2190096917265566,0.2190096917265566
23,HP71-18,HP71-20240123,A2-2,sample,hide,,A2-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2329.19,2329.05,2319.49,2319.59,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.4769999999999999,Plate3,D1,,1.4769999999999999,,9.579999999999927,1.0962585899462378,0.21925171798924756,0.17540137439139805,0.3489499469937898,0.17520775338124522,0.17520775338124522,0.3485647502331366,0.3485647502331366,0.2190096917265566,0.2190096917265566
24,HP71-19,HP71-20240123,A2-3,sample,hide,,A2-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2152.59,2152.49,2143.89,2143.98,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.921,Plate3,A6,,1.921,,8.605000000000018,1.454457458728914,0.2908914917457828,0.23271319339662627,0.46296818814716606,0.21141488227981853,0.21141488227981853,0.4205965444753033,0.4205965444753033,0.2642686028497731,0.2642686028497731
25,HP71-19,HP71-20240123,A2-3,sample,hide,,A2-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2152.59,2152.49,2143.89,2143.98,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.77,Plate3,B6,,1.77,,8.605000000000018,1.3326375731744453,0.26652751463488905,0.21322201170791125,0.4241917142414007,0.21141488227981853,0.21141488227981853,0.4205965444753033,0.4205965444753033,0.2642686028497731,0.2642686028497731
26,HP71-19,HP71-20240123,A2-3,sample,hide,,A2-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2152.59,2152.49,2143.89,2143.98,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.673,Plate3,C6,,1.673,,8.605000000000018,1.2543824149043563,0.2508764829808713,0.20070118638469703,0.3992823237191542,0.21141488227981853,0.21141488227981853,0.4205965444753033,0.4205965444753033,0.2642686028497731,0.2642686028497731
27,HP71-19,HP71-20240123,A2-3,sample,hide,,A2-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2152.59,2152.49,2143.89,2143.98,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.742,Plate3,D6,,1.742,,8.605000000000018,1.3100484553232856,0.2620096910646571,0.2096077528517257,0.4170013747092058,0.21141488227981853,0.21141488227981853,0.4205965444753033,0.4205965444753033,0.2642686028497731,0.2642686028497731
28,HP71-20,HP71-20240123,A2-4,sample,hide,,A2-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2186.87,2186.77,2178.39,2178.53,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.5230000000000001,Plate3,E1,,1.5230000000000001,,8.359999999999673,1.1333692835588576,0.2266738567117715,0.18133908536941723,0.3607626476538244,0.1803709803186532,0.1803709803186532,0.35883666385055785,0.35883666385055785,0.22546372539831655,0.22546372539831655
29,HP71-20,HP71-20240123,A2-4,sample,hide,,A2-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2186.87,2186.77,2178.39,2178.53,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.53,Plate3,F1,,1.53,,8.359999999999673,1.1390165630216476,0.2278033126043295,0.18224265008346363,0.3625602325368731,0.1803709803186532,0.1803709803186532,0.35883666385055785,0.35883666385055785,0.22546372539831655,0.22546372539831655
30,HP71-20,HP71-20240123,A2-4,sample,hide,,A2-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2186.87,2186.77,2178.39,2178.53,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.4880000000000002,Plate3,G1,,1.4880000000000002,,8.359999999999673,1.105132886244908,0.2210265772489816,0.17682126179918528,0.3517747232385807,0.1803709803186532,0.1803709803186532,0.35883666385055785,0.35883666385055785,0.22546372539831655,0.22546372539831655
31,HP71-20,HP71-20240123,A2-4,sample,hide,,A2-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2186.87,2186.77,2178.39,2178.53,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.508,Plate3,H1,,1.508,,8.359999999999673,1.1212679704243076,0.2242535940848615,0.17940287526788923,0.3569106800472913,0.1803709803186532,0.1803709803186532,0.35883666385055785,0.35883666385055785,0.22546372539831655,0.22546372539831655
32,HP71-21,HP71-20240123,A3-1,sample,hide,,A3-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2156.04,2156.14,2148.69,2148.68,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.532,Plate1,A8,,0.532,,7.4050000000002,0.3301426664755469,0.06602853329510938,0.052822826636087505,0.1050876745902445,0.052943883087597135,0.052943883087597135,0.10532850874838101,0.10532850874838101,0.0661798538594964,0.0661798538594964
33,HP71-21,HP71-20240123,A3-1,sample,hide,,A3-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2156.04,2156.14,2148.69,2148.68,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.534,Plate1,B8,,0.534,,7.4050000000002,0.33165587211941727,0.06633117442388345,0.053064939539106765,0.10556934290651754,0.052943883087597135,0.052943883087597135,0.10532850874838101,0.10532850874838101,0.0661798538594964,0.0661798538594964
34,HP71-21,HP71-20240123,A3-1,sample,hide,,A3-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2156.04,2156.14,2148.69,2148.68,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.531,Plate1,C8,,0.531,,7.4050000000002,0.32938606365361167,0.06587721273072233,0.05270177018457787,0.10484684043210796,0.052943883087597135,0.052943883087597135,0.10532850874838101,0.10532850874838101,0.0661798538594964,0.0661798538594964
35,HP71-21,HP71-20240123,A3-1,sample,hide,,A3-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2156.04,2156.14,2148.69,2148.68,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,0.5720000000000001,Plate1,D8,,0.5720000000000001,,7.4050000000002,0.360406779352955,0.072081355870591,0.0576650846964728,0.11472104091570566,0.052943883087597135,0.052943883087597135,0.10532850874838101,0.10532850874838101,0.0661798538594964,0.0661798538594964
36,HP71-22,HP71-20240123,A3-2,sample,hide,,A3-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2239.4,2239.38,2229.68,2229.73,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.745,Plate1,E2,,1.745,,9.6850000000004,1.2479018894829481,0.24958037789658963,0.19966430231727172,0.3972195084098546,0.19476151603113157,0.19476151603113157,0.38746572500532495,0.38746572500532495,0.24345189503891446,0.24345189503891446
37,HP71-22,HP71-20240123,A3-2,sample,hide,,A3-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2239.4,2239.38,2229.68,2229.73,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.6740000000000002,Plate1,F2,,1.6740000000000002,,9.6850000000004,1.1941830891255487,0.23883661782510973,0.19106929426008779,0.3801202831821609,0.19476151603113157,0.19476151603113157,0.38746572500532495,0.38746572500532495,0.24345189503891446,0.24345189503891446
38,HP71-22,HP71-20240123,A3-2,sample,hide,,A3-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2239.4,2239.38,2229.68,2229.73,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.662,Plate1,G2,,1.662,,9.6850000000004,1.185103855262326,0.23702077105246522,0.18961661684197217,0.3772302732845225,0.19476151603113157,0.19476151603113157,0.38746572500532495,0.38746572500532495,0.24345189503891446,0.24345189503891446
39,HP71-22,HP71-20240123,A3-2,sample,hide,,A3-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2239.4,2239.38,2229.68,2229.73,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.735,Plate1,H2,,1.735,,9.6850000000004,1.240335861263596,0.24806717225271918,0.19845373780217535,0.39481116682848916,0.19476151603113157,0.19476151603113157,0.38746572500532495,0.38746572500532495,0.24345189503891446,0.24345189503891446
40,HP71-23,HP71-20240123,A3-3,sample,hide,,A3-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2226.97,2226.8,2218.22,2218.29,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.734,Plate2,A2,,1.734,,8.63000000000011,1.2883055846475293,0.2576611169295059,0.20612889354360472,0.410080404019097,0.19650298970161573,0.19650298970161573,0.39093027679184944,0.39093027679184944,0.24562873712701974,0.24562873712701974
41,HP71-23,HP71-20240123,A3-3,sample,hide,,A3-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2226.97,2226.8,2218.22,2218.29,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.694,Plate2,B2,,1.694,,8.63000000000011,1.2566414272725657,0.25132828545451313,0.20106262836361052,0.40000138968896665,0.19650298970161573,0.19650298970161573,0.39093027679184944,0.39093027679184944,0.24562873712701974,0.24562873712701974
42,HP71-23,HP71-20240123,A3-3,sample,hide,,A3-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2226.97,2226.8,2218.22,2218.29,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.574,Plate2,C2,,1.574,,8.63000000000011,1.1616489551476752,0.23232979102953505,0.18586383282362806,0.3697643466985759,0.19650298970161573,0.19650298970161573,0.39093027679184944,0.39093027679184944,0.24562873712701974,0.24562873712701974
43,HP71-23,HP71-20240123,A3-3,sample,hide,,A3-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2226.97,2226.8,2218.22,2218.29,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.6219999999999999,Plate2,D2,,1.6219999999999999,,8.63000000000011,1.1996459439976315,0.2399291887995263,0.19194335103962104,0.3818591638947322,0.19650298970161573,0.19650298970161573,0.39093027679184944,0.39093027679184944,0.24562873712701974,0.24562873712701974
44,HP71-24,HP71-20240123,A3-4,sample,hide,,A3-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2208.0,2208.11,2200.14,2200.08,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.568,Plate2,A7,,1.568,,7.9450000000006185,1.1568993315414307,0.23137986630828614,0.18510389304662891,0.3682524945490563,0.1766812271848886,0.1766812271848886,0.35149613322521467,0.35149613322521467,0.22085153398111074,0.22085153398111074
45,HP71-24,HP71-20240123,A3-4,sample,hide,,A3-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2208.0,2208.11,2200.14,2200.08,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.536,Plate2,B7,,1.536,,7.9450000000006185,1.1315680056414599,0.22631360112829196,0.18105088090263358,0.36018928308495207,0.1766812271848886,0.1766812271848886,0.35149613322521467,0.35149613322521467,0.22085153398111074,0.22085153398111074
46,HP71-24,HP71-20240123,A3-4,sample,hide,,A3-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2208.0,2208.11,2200.14,2200.08,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.4669999999999999,Plate2,C7,,1.4669999999999999,,7.9450000000006185,1.0769473341696476,0.2153894668339295,0.17231157346714362,0.3428029833654773,0.1766812271848886,0.1766812271848886,0.35149613322521467,0.35149613322521467,0.22085153398111074,0.22085153398111074
47,HP71-24,HP71-20240123,A3-4,sample,hide,,A3-4,1/17/24,4.0,8.0,800.0,4.0,20.0,2208.0,2208.11,2200.14,2200.08,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.422,Plate2,D7,,1.422,,7.9450000000006185,1.0413251571228137,0.20826503142456274,0.1666120251396502,0.3314640922440808,0.1766812271848886,0.1766812271848886,0.35149613322521467,0.35149613322521467,0.22085153398111074,0.22085153398111074
48,HP71-25,HP71-20240123,A4-1,sample,hide,,A4-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2176.7,2176.65,2167.6,2167.48,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.555,Plate2,E2,,1.555,,9.135000000000218,1.1466084803945675,0.2293216960789135,0.1834573568631308,0.3649768148917639,0.17699786875863827,0.17699786875863827,0.35212607162084786,0.35212607162084786,0.2212473359482978,0.2212473359482978
49,HP71-25,HP71-20240123,A4-1,sample,hide,,A4-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2176.7,2176.65,2167.6,2167.48,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.516,Plate2,F2,,1.516,,9.135000000000218,1.1157359269539782,0.22314718539079564,0.17851774831263653,0.355149775919887,0.17699786875863827,0.17699786875863827,0.35212607162084786,0.35212607162084786,0.2212473359482978,0.2212473359482978
50,HP71-25,HP71-20240123,A4-1,sample,hide,,A4-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2176.7,2176.65,2167.6,2167.48,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.492,Plate2,G2,,1.492,,9.135000000000218,1.096737432529,0.2193474865058,0.17547798920464,0.34910236732180877,0.17699786875863827,0.17699786875863827,0.35212607162084786,0.35212607162084786,0.2212473359482978,0.2212473359482978
51,HP71-25,HP71-20240123,A4-1,sample,hide,,A4-1,1/17/24,1.0,8.0,800.0,4.0,20.0,2176.7,2176.65,2167.6,2167.48,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.4909999999999999,Plate2,H2,,1.4909999999999999,,9.135000000000218,1.0959458285946257,0.21918916571892516,0.17535133257514013,0.3488503919635555,0.17699786875863827,0.17699786875863827,0.35212607162084786,0.35212607162084786,0.2212473359482978,0.2212473359482978
52,HP71-26,HP71-20240123,A4-2,sample,hide,,A4-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2155.34,2155.33,2145.75,2145.88,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.922,Plate3,A2,,1.922,,9.519999999999982,1.455264212937884,0.2910528425875768,0.23284227407006144,0.46322498598760153,0.20263739648622497,0.20263739648622497,0.4031342913256871,0.4031342913256871,0.25329674560778126,0.25329674560778126
53,HP71-26,HP71-20240123,A4-2,sample,hide,,A4-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2155.34,2155.33,2145.75,2145.88,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.6969999999999998,Plate3,B2,,1.6969999999999998,,9.519999999999982,1.273744515919636,0.2547489031839272,0.20379912254714175,0.40544547188960683,0.20263739648622497,0.20263739648622497,0.4031342913256871,0.4031342913256871,0.25329674560778126,0.25329674560778126
54,HP71-26,HP71-20240123,A4-2,sample,hide,,A4-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2155.34,2155.33,2145.75,2145.88,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.679,Plate3,C2,,1.679,,9.519999999999982,1.2592229401581763,0.25184458803163523,0.2014756704253082,0.4008231107617673,0.20263739648622497,0.20263739648622497,0.4031342913256871,0.4031342913256871,0.25329674560778126,0.25329674560778126
55,HP71-26,HP71-20240123,A4-2,sample,hide,,A4-2,1/17/24,2.0,8.0,800.0,4.0,20.0,2155.34,2155.33,2145.75,2145.88,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.65,Plate3,D2,,1.65,,9.519999999999982,1.2358270680980463,0.24716541361960925,0.19773233089568742,0.3933759733891369,0.20263739648622497,0.20263739648622497,0.4031342913256871,0.4031342913256871,0.25329674560778126,0.25329674560778126
56,HP71-27,HP71-20240123,A4-3,sample,hide,,A4-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2150.62,2151.02,2142.31,2142.15,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.9040000000000001,Plate3,A7,,1.9040000000000001,,8.58999999999969,1.4407426371764245,0.2881485274352849,0.23051882194822793,0.4586026248597621,0.22529105467410243,0.22529105467410243,0.44820231232212304,0.44820231232212304,0.28161381834262805,0.28161381834262805
57,HP71-27,HP71-20240123,A4-3,sample,hide,,A4-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2150.62,2151.02,2142.31,2142.15,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.8630000000000002,Plate3,B7,,1.8630000000000002,,8.58999999999969,1.4076657146086549,0.281533142921731,0.2252265143373848,0.44807391340190533,0.22529105467410243,0.22529105467410243,0.44820231232212304,0.44820231232212304,0.28161381834262805,0.28161381834262805
58,HP71-27,HP71-20240123,A4-3,sample,hide,,A4-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2150.62,2151.02,2142.31,2142.15,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.851,Plate3,C7,,1.851,,8.58999999999969,1.3979846641010147,0.2795969328202029,0.22367754625616235,0.4449923393166788,0.22529105467410243,0.22529105467410243,0.44820231232212304,0.44820231232212304,0.28161381834262805,0.28161381834262805
59,HP71-27,HP71-20240123,A4-3,sample,hide,,A4-3,1/17/24,3.0,8.0,800.0,4.0,20.0,2150.62,2151.02,2142.31,2142.15,GU,,TGFBS (Liquid DMEM),PET723-30050,2/6/24,1.864,Plate3,D7,,1.864,,8.58999999999969,1.4084724688176247,0.28169449376352496,0.22535559501081998,0.4483307112423408,0.22529105467410243,0.22529105467410243,0.44820231232212304,0.44820231232212304,0.28161381834262805,0.28161381834262805
