,hp_sid,experiment_id,biomaterial_id,sample_id,biopsy_id,mg_per_biopsy_mean,mg_per_biopsy_std,mg_per_ml_mean,mg_per_ml_std,mg_per_cm2_mean,mg_per_cm2_std,net_weight_mg_x,tissue_areal_density_mg_per_cm2
3982,,HP23-20231101,,Gelatin1101_0 SOP,Gelatin1101_0 SOP,,,0.0007353889999999999,3.63e-05,,,,
4002,,HP29-20231109,Recycled-PET723-30050,20230928-2,20230928-2,0.231287307,0.014965698999999999,0.231287307,0.014965698999999999,0.460131477,0.029773312000000007,10.515,19.06543589
4006,,HP29-20231109,Recycled-PET723-30050,20230928-3,20230928-3,0.202734837,0.02118743,0.202734837,0.02118743,0.4033281420000001,0.042151053,9.73,19.43182383
4022,,HP29-20231109,Recycled-PET723-30050,20230928-1,20230928-1,0.20523122800000002,0.010615268,0.20523122800000002,0.010615268,0.408294554,0.021118405,10.595,19.41441626
4082,,HP20-20231025,,230928-2,230928-2,,,0.00926861,0.001227625,,,,
4090,,HP20-20231025,,230928-3,230928-3,,,0.00898574,0.000250233,,,,
4106,,HP20-20231025,,230928-1,230928-1,,,0.006961449000000001,0.003253616,,,,
4110,,HP20-20231025,,TGFBS231012,TGFBS231012,,,0.00298948,0.000137324,,,,
4178,,HP28-20231108,,Gelatin1101_30min_5,Gelatin1101_30min_5,,,0.07587492,0.002908968,,,,
4182,,HP28-20231108,,Gelatin1101_90min_5,Gelatin1101_90min_5,,,0.065833184,0.0014280789999999999,,,,
4210,,HP28-20231108,,Gelatin1101_45min_5,Gelatin1101_45min_5,,,0.071299549,0.003017343,,,,
4222,,HP28-20231108,,New S5,New S5,,,0.050204677999999996,,,,,
4228,,HP28-20231108,,NEw S4,NEw S4,,,0.036558833,,,,,
4230,,HP28-20231108,,Gelatin1101_60min_5,Gelatin1101_60min_5,,,0.06920451,0.002247608,,,,
4234,,HP28-20231108,,New S3,New S3,,,0.029687749,,,,,
4240,,HP28-20231108,,New S2,New S2,,,0.02047279,,,,,
4246,,HP28-20231108,,New S1,New S1,,,0.010744106000000002,,,,,
4252,,HP28-20231108,,New S0,New S0,,,-0.000654188,,,,,
4266,,HP32-20231113,,230921-1 media D9,230921-1 media D9,,,0.002570952,,,,,
4270,,HP32-20231113,,230921-2 media D9,230921-2 media D9,,,0.00283682,,,,,
4274,,HP32-20231113,,230921-3 media D9,230921-3 media D9,,,0.002352002,,,,,
4278,,HP32-20231113,,230921-1 media D11,230921-1 media D11,,,0.001663875,,,,,
4282,,HP32-20231113,,230921-2 media D11,230921-2 media D11,,,0.002711706,,,,,
4286,,HP32-20231113,,230921-3 media D11,230921-3 media D11,,,0.00282118,,,,,
4290,,HP32-20231113,,230907-1 media D28,230907-1 media D28,,,0.003712618,0.000641401,,,,
4298,,HP32-20231113,,230921-2 media D8,230921-2 media D8,,,0.003947207,0.00046446199999999996,,,,
4306,,HP32-20231113,,230921-3 media D8,230921-3 media D8,,,0.004275632,0.000619283,,,,
4350,,HP32-20231113,,230921-1 media D12,230921-1 media D12,,,0.004871896,,,,,
4354,,HP32-20231113,,230928-2 media D23,230928-2 media D23,,,0.00534158,,,,,
4358,,HP32-20231113,,230921-2 media D12,230921-2 media D12,,,0.005097344,,,,,
4366,,HP32-20231113,,230921-3 media D12,230921-3 media D12,,,0.005285218,,,,,
4370,,HP32-20231113,,230928-3 media D23,230928-3 media D23,,,0.006694271,,,,,
4374,,HP32-20231113,,230921-1 media D14,230921-1 media D14,,,0.005210069,,,,,
4378,,HP32-20231113,,230928-2 media D28,230928-2 media D28,,,0.004164238,,,,,
4382,,HP32-20231113,,230921-1 media D28,230921-1 media D28,,,0.005266430999999999,,,,,
4390,,HP32-20231113,,230921-3 media D28,230921-3 media D28,,,0.005792477,,,,,
4394,,HP32-20231113,,230928-3 media D28,230928-3 media D28,,,0.006299735999999999,,,,,
4398,,HP32-20231113,,230928-2 media D4,230928-2 media D4,,,0.005491879,,,,,
4406,,HP32-20231113,,230928-3 media D4,230928-3 media D4,,,0.0029555840000000002,,,,,
4410,,HP32-20231113,,230928-2 media D18,230928-2 media D18,,,0.004921996,,,,,
4418,,HP32-20231113,,230928-3 media D18,230928-3 media D18,,,0.004890683,,,,,
4434,,HP32-20231113,,TGFBS230927,TGFBS230927,,,0.004672476,0.000387752,,,,
4442,,HP32-20231113,,TGFBS230927G,TGFBS230927G,,,0.0061073609999999995,0.0013312810000000001,,,,
4450,,HP32-20231113,,TGFBS230927D,TGFBS230927D,,,0.006948185,0.0006333280000000001,,,,
4458,,HP32-20231113,,TGFBS231012,TGFBS231012,,,0.004626779,0.000168026,,,,
4466,,HP32-20231113,,DMEM Basal Corning27121015,DMEM Basal Corning27121015,,,0.000614584,7.759999999999999e-05,,,,
4471,,HP32-20231113,,FBS033K22,FBS033K22,,,0.055076237,0.0041747929999999996,,,,
4491,,HP33-20231114,,230907-1 media D14,230907-1 media D14,,,0.01366981,0.001650405,,,,
4499,,HP33-20231114,,230907-3 media D14,230907-3 media D14,,,0.014441053,0.0008180269999999999,,,,
4507,,HP33-20231114,,230907-1 media D28,230907-1 media D28,,,0.017620983,0.000349562,,,,
4515,,HP33-20231114,,Gelatin-new-5,Gelatin-new-5,,,0.046620734000000004,0.002408976,,,,
4519,,HP33-20231114,,FBS Avantor 033K22-no reaction,FBS Avantor 033K22-no reaction,,,0.010524768,,,,,
4531,,HP33-20231114,,Gelatin-new-2.5,Gelatin-new-2.5,,,0.024488576,0.0017597479999999996,,,,
4543,,HP33-20231114,,Gelatin-new-0,Gelatin-new-0,,,0.00016978099999999998,0.00027335900000000004,,,,
4587,,HP33-20231114,,230914-1 media D7,230914-1 media D7,,,0.010368264,0.0018385089999999999,,,,
4591,,HP33-20231114,,230928-1 media D23,230928-1 media D23,,,0.016570661,0.00244199,,,,
4603,,HP33-20231114,,230914-2 media D7,230914-2 media D7,,,0.007698752,0.005613769,,,,
4607,,HP33-20231114,,230928-2 media D23,230928-2 media D23,,,0.009584281,0.001796406,,,,
4619,,HP33-20231114,,230914-3 media D7,230914-3 media D7,,,0.010338492,0.001543787,,,,
4623,,HP33-20231114,,230928-3 media D23,230928-3 media D23,,,0.008085781,0.00018244799999999999,,,,
4635,,HP33-20231114,,230921-2 media D8,230921-2 media D8,,,0.009157555999999999,0.004168224,,,,
4639,,HP33-20231114,,S5-H2SO4,S5-H2SO4,,,0.031493812,,,,,
4641,,HP33-20231114,,S2-H2SO4,S2-H2SO4,,,0.014410636999999999,,,,,
4647,,HP33-20231114,,S4-H2SO4,S4-H2SO4,,,0.027453393,,,,,
4649,,HP33-20231114,,S1-H2SO4,S1-H2SO4,,,0.007440324,,,,,
4651,,HP33-20231114,,230921-3 media D8,230921-3 media D8,,,0.012491965,0.000575411,,,,
4655,,HP33-20231114,,S3-H2SO4,S3-H2SO4,,,0.020364938,,,,,
4657,,HP33-20231114,,S0-H2SO4,S0-H2SO4,,,2.11e-05,,,,,
4663,,HP33-20231114,,230921-1 media D14,230921-1 media D14,,,0.012928613,0.000575411,,,,
4683,,HP33-20231114,,230928-1 media D28,230928-1 media D28,,,0.008316746,0.000410879,,,,
4687,,HP33-20231114,,TGFBS230927D,TGFBS230927D,,,0.0059405809999999995,0.000308159,,,,
4699,,HP33-20231114,,230928-2 media D28,230928-2 media D28,,,0.007009336,0.00020544,,,,
4703,,HP33-20231114,,TGFBS231012,TGFBS231012,,,0.005546283000000001,0.0007190380000000001,,,,
4715,,HP33-20231114,,230928-3 media D28,230928-3 media D28,,,0.008493142,0.000572296,,,,
4719,,HP33-20231114,,DMEM basal Cytiva AJ30741712,DMEM basal Cytiva AJ30741712,,,0.00080433,0.000176091,,,,
4731,,HP33-20231114,,TGFBS230920,TGFBS230920,,,0.0022466310000000002,0.000132068,,,,
4735,,HP33-20231114,,FBS Avantor 033K22,FBS Avantor 033K22,,,0.031807998999999997,0.001748896,,,,
4747,,HP33-20231114,,TGFBS230927,TGFBS230927,,,0.001904214,0.00032283400000000003,,,,
4759,,HP33-20231114,,TGFBS230927G,TGFBS230927G,,,0.002205126,1.47e-05,,,,
4779,,HP17-20231026,PET723-100116,20230824-2-wk4-c,20230824-2-wk4,0.28636316100000003,0.052335544000000005,0.28636316100000003,0.052335544000000005,0.569701408,0.104118258,21.545,39.55995054
4783,,HP17-20231026,PET723-100116,20230824-2-wk4-d,20230824-2-wk4,0.28636316100000003,0.052335544000000005,0.28636316100000003,0.052335544000000005,0.569701408,0.104118258,16.76,39.55995054
4787,,HP17-20231026,PET723-100116,20230824-3-wk4-a,20230824-3-wk4,0.240613138,0.018998787,0.240613138,0.018998787,0.478684629,0.037796886,17.965,35.02900826
4791,,HP17-20231026,PET723-100116,20230824-3-wk4-b,20230824-3-wk4,0.240613138,0.018998787,0.240613138,0.018998787,0.478684629,0.037796886,15.975,35.02900826
4795,,HP17-20231026,PET723-100116,20230824-3-wk4-c,20230824-3-wk4,0.240613138,0.018998787,0.240613138,0.018998787,0.478684629,0.037796886,19.0,35.02900826
4799,,HP17-20231026,PET723-100116,20230824-3-wk4-d,20230824-3-wk4,0.240613138,0.018998787,0.240613138,0.018998787,0.478684629,0.037796886,17.49,35.02900826
4803,,HP17-20231026,PET723-100116,20230824-1-wk4-a,20230824-1-wk4,0.242470259,0.019105059,0.242470259,0.019105059,0.48237925299999995,0.038008306,17.715,32.85803536
4807,,HP17-20231026,PET723-100116,20230824-1-wk4-b,20230824-1-wk4,0.242470259,0.019105059,0.242470259,0.019105059,0.48237925299999995,0.038008306,16.835,32.85803536
4811,,HP17-20231026,PET723-100116,20230824-1-wk4-c,20230824-1-wk4,0.242470259,0.019105059,0.242470259,0.019105059,0.48237925299999995,0.038008306,15.36,32.85803536
4815,,HP17-20231026,PET723-100116,20230824-1-wk4-d,20230824-1-wk4,0.242470259,0.019105059,0.242470259,0.019105059,0.48237925299999995,0.038008306,16.155,32.85803536
4819,,HP17-20231026,PET723-100116,20230824-2-wk4-a,20230824-2-wk4,0.28636316100000003,0.052335544000000005,0.28636316100000003,0.052335544000000005,0.569701408,0.104118258,21.295,39.55995054
4823,,HP17-20231026,PET723-100116,20230824-2-wk4-b,20230824-2-wk4,0.28636316100000003,0.052335544000000005,0.28636316100000003,0.052335544000000005,0.569701408,0.104118258,19.94,39.55995054
4863,,HP17-20231026,PET723-100116,20230907-1-wk4-a,20230907-1-wk4,0.253146544,0.0037887940000000003,0.253146544,0.0037887940000000003,0.503619047,0.007537565,15.325,30.40108093
4867,,HP17-20231026,PET723-100116,20230914-1-wk4-a,20230914-1-wk4,0.252141672,0.005267173000000001,0.252141672,0.005267173000000001,0.5016199179999999,0.010478707,17.295,31.98765677
4871,,HP17-20231026,PET723-100116,20230907-1-wk4-b,20230907-1-wk4,0.253146544,0.0037887940000000003,0.253146544,0.0037887940000000003,0.503619047,0.007537565,15.695,30.40108093
4875,,HP17-20231026,PET723-100116,20230914-1-wk4-b,20230914-1-wk4,0.252141672,0.005267173000000001,0.252141672,0.005267173000000001,0.5016199179999999,0.010478707,15.84,31.98765677
4879,,HP17-20231026,PET723-100116,20230907-1-wk4-c,20230907-1-wk4,0.253146544,0.0037887940000000003,0.253146544,0.0037887940000000003,0.503619047,0.007537565,15.63,30.40108093
4883,,HP17-20231026,PET723-100116,20230914-1-wk4-c,20230914-1-wk4,0.252141672,0.005267173000000001,0.252141672,0.005267173000000001,0.5016199179999999,0.010478707,14.745,31.98765677
4887,,HP17-20231026,PET723-100116,20230907-1-wk4-d,20230907-1-wk4,0.253146544,0.0037887940000000003,0.253146544,0.0037887940000000003,0.503619047,0.007537565,14.475,30.40108093
4891,,HP17-20231026,PET723-100116,20230914-1-wk4-d,20230914-1-wk4,0.252141672,0.005267173000000001,0.252141672,0.005267173000000001,0.5016199179999999,0.010478707,16.435,31.98765677
4895,,HP17-20231026,PET723-100116,20230907-2-wk4-a,20230907-2-wk4,0.272086857,0.010440211999999999,0.272086857,0.010440211999999999,0.541299602,0.020770142,16.66,33.50708911
4899,,HP17-20231026,PET723-100116,20230914-2-wk4-a,20230914-2-wk4,0.2686788,0.007811955,0.2686788,0.007811955,0.534519489,0.01554139,16.395,32.82073342
4903,,HP17-20231026,PET723-100116,20230907-2-wk4-b,20230907-2-wk4,0.272086857,0.010440211999999999,0.272086857,0.010440211999999999,0.541299602,0.020770142,17.145,33.50708911
4907,,HP17-20231026,PET723-100116,20230914-2-wk4-b,20230914-2-wk4,0.2686788,0.007811955,0.2686788,0.007811955,0.534519489,0.01554139,16.68,32.82073342
4911,,HP17-20231026,PET723-100116,20230907-2-wk4-c,20230907-2-wk4,0.272086857,0.010440211999999999,0.272086857,0.010440211999999999,0.541299602,0.020770142,18.16,33.50708911
4915,,HP17-20231026,PET723-100116,20230907-2-wk4-d,20230907-2-wk4,0.272086857,0.010440211999999999,0.272086857,0.010440211999999999,0.541299602,0.020770142,15.405,33.50708911
4919,,HP17-20231026,PET723-100116,20230907-3-wk4-a,20230907-3-wk4,0.29096626800000003,0.018557325,0.29096626800000003,0.018557325,0.578858998,0.036918625,16.715,31.04267429
4923,,HP17-20231026,PET723-100116,20230907-3-wk4-b,20230907-3-wk4,0.29096626800000003,0.018557325,0.29096626800000003,0.018557325,0.578858998,0.036918625,16.3,31.04267429
4927,,HP17-20231026,PET723-100116,20230907-3-wk4-c,20230907-3-wk4,0.29096626800000003,0.018557325,0.29096626800000003,0.018557325,0.578858998,0.036918625,14.435,31.04267429
4931,,HP17-20231026,PET723-100116,20230907-3-wk4-d,20230907-3-wk4,0.29096626800000003,0.018557325,0.29096626800000003,0.018557325,0.578858998,0.036918625,14.965,31.04267429
4947,,HP17-20231026,PET723-100116,20230914-2-wk4-c,20230914-2-wk4,0.2686788,0.007811955,0.2686788,0.007811955,0.534519489,0.01554139,16.01,32.82073342
4951,,HP17-20231026,PET723-100116,20230921-2-wk3-c,20230921-2-wk3,0.18204097,0.020086474,0.18204097,0.020086474,0.362159002,0.03996077,15.225,30.54780189
4955,,HP17-20231026,PET723-100116,20230914-2-wk4-d,20230914-2-wk4,0.2686788,0.007811955,0.2686788,0.007811955,0.534519489,0.01554139,16.905,32.82073342
4959,,HP17-20231026,PET723-100116,20230921-2-wk3-d,20230921-2-wk3,0.18204097,0.020086474,0.18204097,0.020086474,0.362159002,0.03996077,16.61,30.54780189
4963,,HP17-20231026,PET723-100116,20230914-3-wk4-a,20230914-3-wk4,0.282051795,0.0052621890000000004,0.282051795,0.0052621890000000004,0.561124217,0.010468792,10.855,22.02803884
4967,,HP17-20231026,PET723-100116,20230921-3-wk3-a,20230921-3-wk3,0.14820977400000002,0.005040706,0.14820977400000002,0.005040706,0.294853977,0.010028166,14.365,27.24782362
4971,,HP17-20231026,PET723-100116,20230914-3-wk4-b,20230914-3-wk4,0.282051795,0.0052621890000000004,0.282051795,0.0052621890000000004,0.561124217,0.010468792,10.955,22.02803884
4975,,HP17-20231026,PET723-100116,20230921-3-wk3-b,20230921-3-wk3,0.14820977400000002,0.005040706,0.14820977400000002,0.005040706,0.294853977,0.010028166,13.025,27.24782362
4979,,HP17-20231026,PET723-100116,20230914-3-wk4-c,20230914-3-wk4,0.282051795,0.0052621890000000004,0.282051795,0.0052621890000000004,0.561124217,0.010468792,10.97,22.02803884
4983,,HP17-20231026,PET723-100116,20230921-3-wk3-c,20230921-3-wk3,0.14820977400000002,0.005040706,0.14820977400000002,0.005040706,0.294853977,0.010028166,12.53,27.24782362
4987,,HP17-20231026,PET723-100116,20230914-3-wk4-d,20230914-3-wk4,0.282051795,0.0052621890000000004,0.282051795,0.0052621890000000004,0.561124217,0.010468792,11.51,22.02803884
4991,,HP17-20231026,PET723-100116,20230921-3-wk3-d,20230921-3-wk3,0.14820977400000002,0.005040706,0.14820977400000002,0.005040706,0.294853977,0.010028166,14.865,27.24782362
4995,,HP17-20231026,PET723-100116,20230921-1-wk3-a,20230921-1-wk3,0.165095111,0.006459881999999999,0.165095111,0.006459881999999999,0.32844628800000003,0.012851527,14.165,28.063492699999998
4999,,HP17-20231026,PET723-100116,20230921-1-wk3-b,20230921-1-wk3,0.165095111,0.006459881999999999,0.165095111,0.006459881999999999,0.32844628800000003,0.012851527,15.455,28.063492699999998
5003,,HP17-20231026,PET723-100116,20230921-1-wk3-c,20230921-1-wk3,0.165095111,0.006459881999999999,0.165095111,0.006459881999999999,0.32844628800000003,0.012851527,14.33,28.063492699999998
5007,,HP17-20231026,PET723-100116,20230921-1-wk3-d,20230921-1-wk3,0.165095111,0.006459881999999999,0.165095111,0.006459881999999999,0.32844628800000003,0.012851527,12.475,28.063492699999998
5011,,HP17-20231026,PET723-100116,20230921-2-wk3-a,20230921-2-wk3,0.18204097,0.020086474,0.18204097,0.020086474,0.362159002,0.03996077,14.215,30.54780189
5015,,HP17-20231026,PET723-100116,20230921-2-wk3-b,20230921-2-wk3,0.18204097,0.020086474,0.18204097,0.020086474,0.362159002,0.03996077,15.37,30.54780189
5031,,HP17-20231026,PET723-100116,20230921-1-wk4-a,20230921-1-wk4,0.233830282,0.013649151000000002,0.233830282,0.013649151000000002,0.465190565,0.027154123,15.57,31.29135389
5035,,HP17-20231026,PET723-100116,20230921-1-wk4-b,20230921-1-wk4,0.233830282,0.013649151000000002,0.233830282,0.013649151000000002,0.465190565,0.027154123,16.655,31.29135389
5039,,HP17-20231026,PET723-100116,20230921-1-wk4-c,20230921-1-wk4,0.233830282,0.013649151000000002,0.233830282,0.013649151000000002,0.465190565,0.027154123,14.47,31.29135389
5043,,HP17-20231026,PET723-100116,20230921-1-wk4-d,20230921-1-wk4,0.233830282,0.013649151000000002,0.233830282,0.013649151000000002,0.465190565,0.027154123,16.22,31.29135389
5047,,HP17-20231026,PET723-100116,20230921-2-wk4-a,20230921-2-wk4,0.244451324,0.018332334,0.244451324,0.018332334,0.48632045799999996,0.03647102,16.385,33.36534174
5051,,HP17-20231026,PET723-100116,20230921-2-wk4-b,20230921-2-wk4,0.244451324,0.018332334,0.244451324,0.018332334,0.48632045799999996,0.03647102,17.365,33.36534174
5055,,HP17-20231026,PET723-100116,20230921-2-wk4-c,20230921-2-wk4,0.244451324,0.018332334,0.244451324,0.018332334,0.48632045799999996,0.03647102,16.215,33.36534174
5059,,HP17-20231026,PET723-100116,20230921-2-wk4-d,20230921-2-wk4,0.244451324,0.018332334,0.244451324,0.018332334,0.48632045799999996,0.03647102,17.12,33.36534174
5063,,HP17-20231026,PET723-100116,20230921-3-wk4-a,20230921-3-wk4,0.27079151,0.005605033000000001,0.27079151,0.005605033000000001,0.5387225920000001,0.011150858,16.91,32.56956703
5067,,HP17-20231026,PET723-100116,20230921-3-wk4-b,20230921-3-wk4,0.27079151,0.005605033000000001,0.27079151,0.005605033000000001,0.5387225920000001,0.011150858,16.17,32.56956703
5071,,HP17-20231026,PET723-100116,20230921-3-wk4-c,20230921-3-wk4,0.27079151,0.005605033000000001,0.27079151,0.005605033000000001,0.5387225920000001,0.011150858,16.145,32.56956703
5075,,HP17-20231026,PET723-100116,20230921-3-wk4-d,20230921-3-wk4,0.27079151,0.005605033000000001,0.27079151,0.005605033000000001,0.5387225920000001,0.011150858,16.26,32.56956703
5091,,HP11-20231010,V2P1923-300116,GU-EXP32-C4,20230925-C4,0.007515999999999998,,0.007515999999999998,,0.014952607,,-6.595,-13.12033562
5095,,HP11-20231010,V2P1923-300116,GU-EXP32-C5,20230925-C5,0.00710799,,0.00710799,,0.014140896000000003,,0.35,0.696302876
5099,,HP11-20231010,V2P1923-300116,GU-EXP32-C6,20230925-C6,0.0075840019999999985,,0.0075840019999999985,,0.015087892,,5.625,11.19058194
5103,,HP11-20231010,PET723-100116,GU-EXP32-D4,20230925-D4,0.006495974,,0.006495974,,0.01292333,,9.22,18.34260719
5107,,HP11-20231010,PET723-100116,GU-EXP32-D5,20230925-D5,0.006926651999999999,,0.006926651999999999,,0.013780136,,-12.205,-24.28107601
5111,,HP11-20231010,PET723-100116,GU-EXP32-D6,20230925-D6,0.00645064,,0.00645064,,0.01283314,,22.345,44.45396504
5115,,HP11-20231010,V2P1923-300116,GU-EXP32-A4,20230925-A4,0.008037347,,0.008037347,,0.015989793000000002,,28.51,56.71884284
5119,,HP11-20231010,V2P1923-300116,GU-EXP32-A5,20230925-A5,0.006427972,,0.006427972,,0.012788045,,18.69,37.18257358
5123,,HP11-20231010,V2P1923-300116,GU-EXP32-A6,20230925-A6,0.0057706219999999996,,0.0057706219999999996,,0.011480288,,-1.3,-2.586267825
5127,,HP11-20231010,V2P1923-300116,GU-EXP32-B4,20230925-B4,0.003186557,,0.003186557,,0.006339453,,10.19,20.27236088
5131,,HP11-20231010,V2P1923-300116,GU-EXP32-B5,20230925-B5,0.002121196,,0.002121196,,0.004219985999999999,,8.205,16.32332885
5135,,HP11-20231010,V2P1923-300116,GU-EXP32-B6,20230925-B6,0.001463846,,0.001463846,,0.002912229,,6.715,13.35906804
5175,,HP11-20231010,V2P1923-300115,GU-EXP32-E1,20230925-E1,0.008879246,,0.008879246,,0.017664699,,6.42,12.77218418
5179,,HP11-20231010,V2P1923-300116,GU-EXP32-G3,20230925-G3,0.0072258359999999985,,0.0072258359999999985,,0.014375343,,5.88,11.69788832
5183,,HP11-20231010,V2P1923-300115,GU-EXP32-E2,20230925-E2,0.007035058,,0.007035058,,0.013995802,,7.845,15.60713161
5187,,HP11-20231010,V2P1923-300115,GU-EXP32-E3,20230925-E3,0.010447867,,0.010447867,,0.02078537,,5.19,10.32517693
5191,,HP11-20231010,V2P1923-300115,GU-EXP32-E7,20230925-E7,0.009769544,,0.009769544,,0.019435891,,6.675,13.27949056
5195,,HP11-20231010,V2P1923-300115,GU-EXP32-E8,20230925-E8,0.0072258359999999985,,0.0072258359999999985,,0.014375343,,6.18,12.29471935
5199,,HP11-20231010,V2P1923-300116,GU-EXP32-F1,20230925-F1,0.010469064,,0.010469064,,0.020827542,,8.005,15.92544149
5203,,HP11-20231010,V2P1923-300116,GU-EXP32-F2,20230925-F2,0.009218407,,0.009218407,,0.018339439,,6.075,12.08582849
5207,,HP11-20231010,V2P1923-300116,GU-EXP32-F3,20230925-F3,0.010935411,,0.010935411,,0.021755309,,8.11,16.13433236
5211,,HP11-20231010,V2P1923-300116,GU-EXP32-F7,20230925-F7,0.010744633,,0.010744633,,0.021375768,,5.625,11.19058194
5215,,HP11-20231010,V2P1923-300116,GU-EXP32-F8,20230925-F8,0.009515174,,0.009515174,,0.018929836000000002,,6.955,13.83653287
5219,,HP11-20231010,V2P1923-300116,GU-EXP32-G1,20230925-G1,0.008879246,,0.008879246,,0.017664699,,5.125,10.19586354
5223,,HP11-20231010,V2P1923-300116,GU-EXP32-G2,20230925-G2,0.010808225,,0.010808225,,0.021502281,,7.92,15.75633937
5239,,HP34-20231115,,230907-1 media D14,230907-1 media D14,,,0.020145341,0.001246441,,,,
5241,,HP34-20231115,,230914-1 media D7,230914-1 media D7,,,0.013949066000000001,0.001586379,,,,
5247,,HP34-20231115,,230907-3 media D14,230907-3 media D14,,,0.019624534,0.000698762,,,,
5249,,HP34-20231115,,230914-2 media D7,230914-2 media D7,,,0.013788818000000001,0.0019640879999999997,,,,
5255,,HP34-20231115,,230907-1 media D28,230907-1 media D28,,,0.022130051,0.000403727,,,,
5257,,HP34-20231115,,230914-3 media D7,230914-3 media D7,,,0.01445652,0.000453251,,,,
5263,,HP34-20231115,,Gelatin-new-5,Gelatin-new-5,,,0.055412239,0.004069368,,,,
5267,,HP34-20231115,,TGFBS230920 No reaction,TGFBS230920 No reaction,,,0.006337263,,,,,
5273,,HP34-20231115,,Gelatin-new-2.5,Gelatin-new-2.5,,,0.027877477999999997,2.25e-05,,,,
5281,,HP34-20231115,,Gelatin-new-0,Gelatin-new-0,,,0.000708363,0.000224827,,,,
5325,,HP34-20231115,,230921-2 media D8,230921-2 media D8,,,0.015713163999999998,0.00024227,,,,
5327,,HP34-20231115,,230928-1 media D23,230928-1 media D23,,,0.023836142,0.000383594,,,,
5329,,HP34-20231115,,TGFBS230927D,TGFBS230927D,,,0.008717981999999999,0.001211349,,,,
5337,,HP34-20231115,,230921-3 media D8,230921-3 media D8,,,0.016983718000000002,6.0599999999999996e-05,,,,
5339,,HP34-20231115,,230928-2 media D23,230928-2 media D23,,,0.024207315,0.00030283700000000003,,,,
5341,,HP34-20231115,,TGFBS231012,TGFBS231012,,,0.007690118,0.00016151299999999998,,,,
5349,,HP34-20231115,,FBS Avantor 033K22,FBS Avantor 033K22,,,0.040710500000000004,0.002121062,,,,
5351,,HP34-20231115,,230921-1 media D14,230921-1 media D14,,,0.017369166999999998,0.000524918,,,,
5353,,HP34-20231115,,230928-3 media D23,230928-3 media D23,,,0.023365037999999998,0.000201891,,,,
5355,,HP34-20231115,,DMEM basal Cytiva AJ30741712,DMEM basal Cytiva AJ30741712,,,0.000437969,0.000282648,,,,
5367,,HP34-20231115,,230928-1 media D28,230928-1 media D28,,,0.02266552,2.02e-05,,,,
5369,,HP34-20231115,,TGFBS230920,TGFBS230920,,,0.007533083,0.000585485,,,,
5371,,HP34-20231115,,FBS Avantor 033K22-no reaction,FBS Avantor 033K22-no reaction,,,0.014300115,,,,,
5379,,HP34-20231115,,230928-2 media D28,230928-2 media D28,,,0.017540478,0.000686431,,,,
5381,,HP34-20231115,,TGFBS230927,TGFBS230927,,,0.006976324,8.08e-05,,,,
5389,,HP34-20231115,,230928-3 media D28,230928-3 media D28,,,0.024878282,0.001292105,,,,
5391,,HP34-20231115,,TGFBS230927G,TGFBS230927G,,,0.007618739,0.000181702,,,,
5409,,HP25-20231106,,Gelatin 1101 1h IM_2.5,Gelatin 1101 1h IM_2.5 5min,,,0.023277151,0.004511458,,,,
5413,,HP25-20231106,,Gelatin 0627 1h IM_5,Gelatin 0627 1h IM_5 5min,,,0.037985272,0.002797972,,,,
5417,,HP25-20231106,,Gelatin 1101 1h IM_5,Gelatin 1101 1h IM_5 5min,,,0.040132443,0.000976037,,,,
5429,,HP25-20231106,,Gelatin 0627 1h Overnight_5,Gelatin 0627 1h Overnight_5 5min,,,0.035608047000000004,0.0008242089999999999,,,,
5441,,HP25-20231106,,Gelatin 1101 1h Overnight_5,Gelatin 1101 1h Overnight_5 5min,,,0.042617027,0.001973763,,,,
5445,,HP25-20231106,,Gelatin 0627  2h Overnight_5,Gelatin 0627  2h Overnight_5 5min,,,0.034917885,0.001973763,,,,
5457,,HP25-20231106,,Gelatin 1101 1h Overnight_2.5,Gelatin 1101 1h Overnight_2.5 5min,,,0.022126881,0.003101627,,,,
5461,,HP25-20231106,,Gelatin 1101 1h IM_0,Gelatin 1101 1h IM_0 5min,,,-0.001200598,2.17e-19,,,,
5473,,HP25-20231106,,Gelatin 1101  2h Overnight_5,Gelatin 1101  2h Overnight_5 5min,,,0.041129344,0.002125591,,,,
5481,,HP25-20231106,,Gelatin 1101  2h Overnight_2.5,Gelatin 1101  2h Overnight_2.5 5min,,,0.020823241,0.000997726,,,,
5501,,HP25-20231106,,Gelatin 1101 1h IM_2.5,Gelatin 1101 1h IM_2.5 10min,,,0.021048854,0.002102713,,,,
5505,,HP25-20231106,,Gelatin 0627 1h IM_5,Gelatin 0627 1h IM_5 10min,,,0.037087479,9.73e-05,,,,
5509,,HP25-20231106,,Gelatin 1101 1h IM_5,Gelatin 1101 1h IM_5 10min,,,0.042222592,0.000233635,,,,
5521,,HP25-20231106,,Gelatin 0627 1h Overnight_5,Gelatin 0627 1h Overnight_5 10min,,,0.037679462999999996,0.00027257400000000004,,,,
5533,,HP25-20231106,,Gelatin 1101 1h Overnight_5,Gelatin 1101 1h Overnight_5 10min,,,0.043557997,0.00177173,,,,
5537,,HP25-20231106,,Gelatin 0627  2h Overnight_5,Gelatin 0627  2h Overnight_5 10min,,,0.037390354,0.00266733,,,,
