hp_sid,experiment_id,biomaterial_id,sample_id,biopsy_id,mg_per_biopsy_mean,mg_per_biopsy_std,mg_per_ml_mean,mg_per_ml_std,mg_per_cm2_mean,mg_per_cm2_std,net_weight_mg,tissue_areal_density_mg_per_cm2
HP25-19,HP25-20231106,,Gelatin 1101  2h Overnight_5,Gelatin 1101  2h Overnight_5 10min,,,0.046614285,0.000992948,,,,
HP25-20,HP25-20231106,,Gelatin 1101  2h Overnight_2.5,Gelatin 1101  2h Overnight_2.5 10min,,,0.025,0.001849609,,,,
HP25-21,HP25-20231106,,Gelatin 1101 1h IM_5,Gelatin 1101 1h IM_5 20min,,,0.051591371,0.000446845,,,,
HP25-22,HP25-20231106,,Gelatin 0627 1h IM_5,Gelatin 0627 1h IM_5 20min,,,0.041796398,0.002170388,,,,
HP25-23,HP25-20231106,,Gelatin 1101 1h IM_2.5,Gelatin 1101 1h IM_2.5 20min,,,0.023319859,0.00025534,,,,
HP25-24,HP25-20231106,,Gelatin 0627 1h Overnight_5,Gelatin 0627 1h Overnight_5 20min,,,0.039253617,0.002191667,,,,
HP25-25,HP25-20231106,,Gelatin 1101 1h Overnight_5,Gelatin 1101 1h Overnight_5 20min,,,0.051681647,0.001340534,,,,
HP25-26,HP25-20231106,,Gelatin 0627  2h Overnight_5,Gelatin 0627  2h Overnight_5 20min,,,0.039825366,0.001680987,,,,
HP25-27,HP25-20231106,,Gelatin 1101 1h Overnight_2.5,Gelatin 1101 1h Overnight_2.5 20min,,,0.026043192,0.000531958,,,,
HP25-28,HP25-20231106,,Gelatin 1101 1h IM_0,Gelatin 1101 1h IM_0 20min,,,-0.000362611,7.67E-20,,,,
HP25-29,HP25-20231106,,Gelatin 1101  2h Overnight_5,Gelatin 1101  2h Overnight_5 20min,,,0.049515017,0.001000081,,,,
HP25-30,HP25-20231106,,Gelatin 1101  2h Overnight_2.5,Gelatin 1101  2h Overnight_2.5 20min,,,0.026945955,0.000489401,,,,
HP25-31,HP25-20231106,,Gelatin 1101 1h IM_5,Gelatin 1101 1h IM_5 30min,,,0.048088096,0.003646095,,,,
HP25-32,HP25-20231106,,Gelatin 0627 1h IM_5,Gelatin 0627 1h IM_5 30min,,,0.038426857,0.002058279,,,,
HP25-33,HP25-20231106,,Gelatin 1101 1h IM_2.5,Gelatin 1101 1h IM_2.5 30min,,,0.024343904,0.000529272,,,,
HP25-34,HP25-20231106,,Gelatin 0627 1h Overnight_5,Gelatin 0627 1h Overnight_5 30min,,,0.041476316,0.002450333,,,,
HP25-35,HP25-20231106,,Gelatin 1101 1h Overnight_5,Gelatin 1101 1h Overnight_5 30min,,,0.055517685,0.00066649,,,,
HP25-36,HP25-20231106,,Gelatin 0627  2h Overnight_5,Gelatin 0627  2h Overnight_5 30min,,,0.046272282,0.004410599,,,,
HP25-37,HP25-20231106,,Gelatin 1101 1h Overnight_2.5,Gelatin 1101 1h Overnight_2.5 30min,,,0.025716161,0.000196027,,,,
HP25-38,HP25-20231106,,Gelatin 1101 1h IM_0,Gelatin 1101 1h IM_0 30min,,,-0.001132934,5.88E-05,,,,
HP25-39,HP25-20231106,,Gelatin 1101  2h Overnight_5,Gelatin 1101  2h Overnight_5 30min,,,0.052163281,0.000509669,,,,
HP25-40,HP25-20231106,,Gelatin 1101  2h Overnight_2.5,Gelatin 1101  2h Overnight_2.5 30min,,,0.026603276,0.002077882,,,,
HP36-1,HP36-20231120,,Gelatin_5,Gelatin_5,,,0.050797771,,,,,
HP36-2,HP36-20231120,,Gelatin_5,No reaction_Gelatin_5,,,0.009591775,,,,,
HP36-3,HP36-20231120,Recycled-PET723-30050,230928-2,230928-2,0.213448952,0.012818865,0.213448952,0.012818865,0.424643198,0.025502321,10.515,19.06543589
HP36-4,HP36-20231120,Recycled-PET723-30050,230928-2,No reaction_230928-2,0.008031476,0.010119523,0.008031476,0.010119523,0.015978115,0.020132152,10.515,19.06543589
HP36-5,HP36-20231120,,Gelatin_2.5,Gelatin_2.5,,,0.028380239,,,,,
HP36-6,HP36-20231120,,Gelatin_2.5,No reaction_Gelatin_2.5,,,-7.81E-05,,,,,
HP36-7,HP36-20231120,Recycled-PET723-30050,230928-3,230928-3,0.220770252,0.004624637,0.220770252,0.004624637,0.43920846,0.009200422,9.73,19.43182383
HP36-8,HP36-20231120,Recycled-PET723-30050,230928-3,No reaction_230928-3,0.001475803,0.000144509,0.001475803,0.000144509,0.002936017,0.000287491,9.73,19.43182383
HP36-9,HP36-20231120,,Gelatin_0,Gelatin_0,,,5.97E-05,,,,,
HP36-10,HP36-20231120,,Gelatin_0,No reaction_Gelatin_0,,,-0.00012402,,,,,
HP36-11,HP36-20231120,Recycled-PET723-30050,230928-1,230928-1,0.178651247,0.006914201,0.178651247,0.006914201,0.355415363,0.013755366,10.595,19.41441626
HP36-12,HP36-20231120,Recycled-PET723-30050,230928-1,No reaction_230928-1,0.00167678,0.00013261,0.00167678,0.00013261,0.003335848,0.00026382,10.595,19.41441626
HP36-13,HP36-20231120,,Alanine,Alanine,,,-9.61E-05,,,,,
HP36-14,HP36-20231120,,Alanine,No reaction_Alanine,,,-0.000255239,,,,,
HP36-15,HP36-20231120,,Lysine,Lysine,,,-5.06E-05,,,,,
HP36-16,HP36-20231120,,Lysine,No reaction_Lysine,,,-0.000209762,,,,,
HP36-17,HP36-20231120,,Asparigine,Asparigine,,,-0.000141545,,,,,
HP36-18,HP36-20231120,,Asparigine,No reaction_Asparigine,,,-0.000164284,,,,,
HP36-19,HP36-20231120,,Methionine,Methionine,,,-7.33E-05,,,,,
HP36-20,HP36-20231120,,Methionine,No reaction_Methionine,,,-0.000187023,,,,,
HP36-21,HP36-20231120,,Aspartic acid,Aspartic acid,,,-7.33E-05,,,,,
HP36-22,HP36-20231120,,Aspartic acid,No reaction_Aspartic acid,,,-0.000209762,,,,,
HP36-23,HP36-20231120,,Phenylalaine,Phenylalaine,,,6.31E-05,,,,,
HP36-24,HP36-20231120,,Phenylalaine,No reaction_Phenylalaine,,,-0.000164284,,,,,
HP36-25,HP36-20231120,,Arginine,Arginine,,,1.76E-05,,,,,
HP36-26,HP36-20231120,,Arginine,No reaction_Arginine,,,-0.0002325,,,,,
HP36-27,HP36-20231120,,Proline,Proline,,,0.001131828,,,,,
HP36-28,HP36-20231120,,Proline,No reaction_Proline,,,-0.000255239,,,,,
HP36-29,HP36-20231120,,Cysteine,Cysteine,,,-0.000118806,,,,,
HP36-30,HP36-20231120,,Cysteine,No reaction_Cysteine,,,-0.000277978,,,,,
HP36-31,HP36-20231120,,Serine,Serine,,,-5.11E-06,,,,,
HP36-32,HP36-20231120,,Serine,No reaction_Serine,,,-0.000209762,,,,,
HP36-33,HP36-20231120,,Cystine,Cystine,,,-0.000118806,,,,,
HP36-34,HP36-20231120,,Cystine,No reaction_Cystine,,,-0.000255239,,,,,
HP36-35,HP36-20231120,,Threonine,Threonine,,,6.31E-05,,,,,
HP36-36,HP36-20231120,,Threonine,No reaction_Threonine,,,-0.000277978,,,,,
HP36-37,HP36-20231120,,Glutamic acid,Glutamic acid,,,-0.000164284,,,,,
HP36-38,HP36-20231120,,Glutamic acid,No reaction_Glutamic acid,,,-0.000255239,,,,,
HP36-39,HP36-20231120,,Tryptophan,Tryptophan,,,0.011591681,,,,,
HP36-40,HP36-20231120,,Tryptophan,No reaction_Tryptophan,,,-5.06E-05,,,,,
HP36-41,HP36-20231120,,Glycine,Glycine,,,-7.33E-05,,,,,
HP36-42,HP36-20231120,,Glycine,No reaction_Glycine,,,-0.000255239,,,,,
HP36-43,HP36-20231120,,Tyrosine,Tyrosine,,,0.003223799,,,,,
HP36-44,HP36-20231120,,Tyrosine,No reaction_Tyrosine,,,-0.000277978,,,,,
HP36-45,HP36-20231120,,Histidine,Histidine,,,0.000154059,,,,,
HP36-46,HP36-20231120,,Histidine,No reaction_Histidine,,,-0.000255239,,,,,
HP36-47,HP36-20231120,,Valine,Valine,,,0.000108582,,,,,
HP36-48,HP36-20231120,,Valine,No reaction_Valine,,,-0.000255239,,,,,
HP36-49,HP36-20231120,,Hydroxyproline,Hydroxyproline,,,0.165442476,,,,,
HP36-50,HP36-20231120,,Hydroxyproline,No reaction_Hydroxyproline,,,-0.000209762,,,,,
HP36-51,HP36-20231120,,Isoleucine,Isoleucine,,,0.000495141,,,,,
HP36-52,HP36-20231120,,Isoleucine,No reaction_Isoleucine,,,-0.0002325,,,,,
HP36-53,HP36-20231120,,Leucine,Leucine,,,4.04E-05,,,,,
HP36-54,HP36-20231120,,Leucine,No reaction_Leucine,,,-0.000255239,,,,,
HP5-1,HP5-20230906,BM0723PE1116,DS-0803-3-1,0803-2,0.198154824,0.007980451,,,0.394216498,0.015876603,,
HP5-2,HP5-20230906,BM0723PE1116,DS-0803-3-2,0803-2,0.198154824,0.007980451,,,0.394216498,0.015876603,,
HP5-3,HP5-20230906,BM0723PE1116,DS-0803-3-3,0803-3,0.181233498,0.00869847,,,0.360552589,0.017305056,,
HP5-4,HP5-20230906,BM0723PE1116,DS-0803-1-4,0803-3,0.181233498,0.00869847,,,0.360552589,0.017305056,,
HP5-5,HP5-20230906,BM0723PE1116,DS-0803-1-5,0803-3,0.181233498,0.00869847,,,0.360552589,0.017305056,,
HP5-6,HP5-20230906,BM0723PE1116,DS-0803-1-6,0803-3,0.181233498,0.00869847,,,0.360552589,0.017305056,,
HP5-7,HP5-20230906,BM0723PE1116,DS-0803-1-1,0803-1,0.101583619,0.00651003,,,0.202094189,0.012951294,,
HP5-8,HP5-20230906,BM0723PE1116,DS-0803-1-2,0803-1,0.101583619,0.00651003,,,0.202094189,0.012951294,,
HP5-9,HP5-20230906,BM0723PE1116,DS-0803-1-3,0803-1,0.101583619,0.00651003,,,0.202094189,0.012951294,,
HP5-10,HP5-20230906,BM0723PE1116,DS-0803-2-1,0803-1,0.101583619,0.00651003,,,0.202094189,0.012951294,,
HP5-11,HP5-20230906,BM0723PE1116,DS-0803-2-2,0803-2,0.198154824,0.007980451,,,0.394216498,0.015876603,,
HP5-12,HP5-20230906,BM0723PE1116,DS-0803-2-3,0803-2,0.198154824,0.007980451,,,0.394216498,0.015876603,,
HP12-1,HP12-20231013,PET723-100116,EXP42B-20230824-3-1,230824-1,0.192007938,,0.192007938,,0.381987656,,15.845,31.52262592
HP12-2,HP12-20231013,PET723-100116,EXP42B-20230824-3-2,230824-2,0.125016019,,0.125016019,,0.248711468,,16.3,32.42781965
HP12-3,HP12-20231013,PET723-100116,EXP42B-20230824-3-3,230824-3,0.136934237,,0.136934237,,0.272422009,,20.035,39.85836606
HP12-4,HP12-20231013,PET723-100116,EXP42B-20230824-3-4,230824-4,0.168882109,,0.168882109,,0.33598028,,13.435,26.72808326
HP12-5,HP12-20231013,PET723-100116,EXP42B-20230824-3-5,230824-5,0.123612103,,0.123612103,,0.245918465,,12.03,23.93292457
HP12-6,HP12-20231013,PET723-100116,EXP42B-20230824-3-6,230824-6,0.145526246,,0.145526246,,0.289515267,,16.19,32.20898161
HP1-1,HP1-20230830,PET,DS-0727-3-1,230727-3,0.123090622,0.002584392,,,0.244881011,0.005141485,18.065,35.64739152
HP1-2,HP1-20230830,PET,DS-0727-3-2,230727-3,0.123090622,0.002584392,,,0.244881011,0.005141485,17.585,35.64739152
HP1-3,HP1-20230830,PET,DS-0727-3-3,230727-3,0.123090622,0.002584392,,,0.244881011,0.005141485,18.105,35.64739152
HP1-4,HP1-20230830,PET,DS-0727-1-1,230727-1,0.163267124,0.00751186,,,0.324809622,0.014944371,18.305,32.95833613
HP1-5,HP1-20230830,PET,DS-0727-1-2,230727-1,0.163267124,0.00751186,,,0.324809622,0.014944371,15.78,32.95833613
HP1-6,HP1-20230830,PET,DS-0727-1-3,230727-1,0.163267124,0.00751186,,,0.324809622,0.014944371,15.615,32.95833613
HP1-7,HP1-20230830,PET,DS-0727-2-1,230727-2,0.139956797,0.017810428,,,0.2784352,0.035432721,16.15,29.97749668
HP1-8,HP1-20230830,PET,DS-0727-2-2,230727-2,0.139956797,0.017810428,,,0.2784352,0.035432721,15.225,29.97749668
HP1-9,HP1-20230830,PET,DS-0727-2-3,230727-2,0.139956797,0.017810428,,,0.2784352,0.035432721,13.83,29.97749668
HP37-1,HP37-20231120,,Gelatin_5,Gelatin_5,,,0.050333889,,,,,
HP37-2,HP37-20231120,,Gelatin_5,No reaction_Gelatin_5,,,-0.000319162,,,,,
HP37-3,HP37-20231120,,Gelatin_2.5,Gelatin_2.5,,,0.026962355,,,,,
HP37-4,HP37-20231120,,Gelatin_2.5,No reaction_Gelatin_2.5,,,-0.000407523,,,,,
HP37-5,HP37-20231120,,Gelatin_0,Gelatin_0,,,-0.000363342,,,,,
HP37-6,HP37-20231120,,Gelatin_0,No reaction_Gelatin_0,,,-0.000517975,,,,,
HP37-7,HP37-20231120,,Alanine,Alanine,,,-0.000319162,,,,,
HP37-8,HP37-20231120,,Alanine,No reaction_Alanine,,,-0.000517975,,,,,
HP37-9,HP37-20231120,,Asparigine,Asparigine,,,-0.000297072,,,,,
HP37-10,HP37-20231120,,Asparigine,No reaction_Asparigine,,,-0.000517975,,,,,
HP37-11,HP37-20231120,,Aspartic acid,Aspartic acid,,,-0.000319162,,,,,
HP37-12,HP37-20231120,,Aspartic acid,No reaction_Aspartic acid,,,-0.000495884,,,,,
HP37-13,HP37-20231120,,Arginine,Arginine,,,0.000144734,,,,,
HP37-14,HP37-20231120,,Arginine,No reaction_Arginine,,,-0.000473794,,,,,
HP37-15,HP37-20231120,,Cysteine,Cysteine,,,-0.000297072,,,,,
HP37-16,HP37-20231120,,Cysteine,No reaction_Cysteine,,,-0.000517975,,,,,
HP37-17,HP37-20231120,,Cystine,Cystine,,,-0.000319162,,,,,
HP37-18,HP37-20231120,,Cystine,No reaction_Cystine,,,-0.000540065,,,,,
HP37-19,HP37-20231120,,Glutamic acid,Glutamic acid,,,-4.55E-05,,,,,
HP37-20,HP37-20231120,,Glutamic acid,No reaction_Glutamic acid,,,-0.000600971,,,,,
HP37-21,HP37-20231120,,Tryptophan,Tryptophan,,,2.70E-05,,,,,
HP37-22,HP37-20231120,,Tryptophan,No reaction_Tryptophan,,,-0.000528515,,,,,
HP37-23,HP37-20231120,,Glycine,Glycine,,,-0.000166237,,,,,
HP37-24,HP37-20231120,,Glycine,No reaction_Glycine,,,-0.000576819,,,,,
HP37-25,HP37-20231120,,Tyrosine,Tyrosine,,,0.00070323,,,,,
HP37-26,HP37-20231120,,Tyrosine,No reaction_Tyrosine,,,-0.000528515,,,,,
HP37-27,HP37-20231120,,Histidine,Histidine,,,-0.000214541,,,,,
HP37-28,HP37-20231120,,Histidine,No reaction_Histidine,,,-0.000600971,,,,,
HP37-29,HP37-20231120,,Valine,Valine,,,-0.000383604,,,,,
HP37-30,HP37-20231120,,Valine,No reaction_Valine,,,-0.000576819,,,,,
HP37-31,HP37-20231120,,Hydroxyproline,Hydroxyproline,,,0.109676418,,,,,
HP37-32,HP37-20231120,,Hydroxyproline,No reaction_Hydroxyproline,,,-9.38E-05,,,,,
HP37-33,HP37-20231120,,Isoleucine,Isoleucine,,,-0.000383604,,,,,
HP37-34,HP37-20231120,,Isoleucine,No reaction_Isoleucine,,,-0.000600971,,,,,
HP37-35,HP37-20231120,,Leucine,Leucine,,,-0.000431908,,,,,
HP37-36,HP37-20231120,,Leucine,No reaction_Leucine,,,-0.000600971,,,,,
HP37-37,HP37-20231120,,Lysine,Lysine,,,-0.000407756,,,,,
HP37-38,HP37-20231120,,Lysine,No reaction_Lysine,,,-0.000625122,,,,,
HP37-39,HP37-20231120,,Methionine,Methionine,,,-0.000383604,,,,,
HP37-40,HP37-20231120,,Methionine,No reaction_Methionine,,,-0.000600971,,,,,
HP37-41,HP37-20231120,,Phenylalaine,Phenylalaine,,,5.11E-05,,,,,
HP37-42,HP37-20231120,,Phenylalaine,No reaction_Phenylalaine,,,-0.000600971,,,,,
HP37-43,HP37-20231120,,Proline,Proline,,,7.53E-05,,,,,
HP37-44,HP37-20231120,,Proline,No reaction_Proline,,,-0.000504363,,,,,
HP37-45,HP37-20231120,,Serine,Serine,,,-0.000407756,,,,,
HP37-46,HP37-20231120,,Serine,No reaction_Serine,,,-0.000600971,,,,,
HP37-47,HP37-20231120,,Threonine,Threonine,,,-0.000431908,,,,,
HP37-48,HP37-20231120,,Threonine,No reaction_Threonine,,,-0.000600971,,,,,
HP39-1,HP39-20231127,,Gelatin_5,No_reaction_Gelatin_5,,,-0.001193083,3.35E-05,,,,
HP39-2,HP39-20231127,,Gelatin_2.5,No_reaction_Gelatin_2.5,,,-0.001287914,3.35E-05,,,,
HP39-3,HP39-20231127,,Gelatin_0,No_reaction_Gelatin_0,,,-0.001406452,3.07E-19,,,,
HP39-4,HP39-20231127,,FBS<3k,FBS<3k,,,0.012376857,0.00185241,,,,
HP39-5,HP39-20231127,,FBS<3k,No_reaction_FBS<3k,,,-0.002434543,7.12E-05,,,,
HP39-6,HP39-20231127,,FBS>3k,FBS>3k,,,0.013585951,0.000427479,,,,
HP39-7,HP39-20231127,,FBS>3k,No_reaction_FBS>3k,,,0.026281437,0.000356233,,,,
HP39-8,HP39-20231127,,FBS_whole,FBS_whole,,,0.025928784,0.001139945,,,,
HP39-9,HP39-20231127,,FBS_whole,No_reaction_FBS_whole,,,0.041344731,0.001424931,,,,
HP39-10,HP39-20231127,,Fresh_TGFBS231012D,Fresh_TGFBS231012D,,,0.009256125,0.000492948,,,,
HP39-11,HP39-20231127,,Fresh_TGFBS231012D,No_reaction_Fresh_TGFBS231012D,,,0.009414565,8.96E-05,,,,
HP39-12,HP39-20231127,,TGFBS_0.01Hyp,TGFBS_0.01Hyp,,,0.021424284,0.000224067,,,,
HP39-13,HP39-20231127,,TGFBS_0.01Hyp,No_reaction_TGFBS_0.01Hyp,,,0.009129374,0.000224067,,,,
HP39-14,HP39-20231127,,TGFBS_0.02Hyp,TGFBS_0.02Hyp,,,0.031326756,0.000425728,,,,
HP39-15,HP39-20231127,,TGFBS_0.02Hyp,No_reaction_TGFBS_0.02Hyp,,,0.009414565,8.96E-05,,,,
HP39-16,HP39-20231127,,TGFBS_0.03Hyp,TGFBS_0.03Hyp,,,0.04135598,8.96E-05,,,,
HP39-17,HP39-20231127,,TGFBS_0.03Hyp,No_reaction_TGFBS_0.03Hyp,,,0.008907558,0.000179254,,,,
HP39-18,HP39-20231127,,TGFBS_0.04Hyp,TGFBS_0.04Hyp,,,0.050703914,0.001299591,,,,
HP39-19,HP39-20231127,,TGFBS_0.04Hyp,No_reaction_TGFBS_0.04Hyp,,,0.008907558,8.96E-05,,,,
HP39-20,HP39-20231127,,TGFBS_0.05Hyp,TGFBS_0.05Hyp,,,0.061572868,0.001389218,,,,
HP39-21,HP39-20231127,,TGFBS_0.05Hyp,No_reaction_TGFBS_0.05Hyp,,,0.008749119,4.48E-05,,,,
HP38-1,HP38-20231121,,DNA_calf_thymus_2ug_ml,DNA_calf_thymus_2ug_ml,,,-0.001221804,3.91E-05,,,,
HP38-2,HP38-20231121,,FBS_whole_0.2Hyp,FBS_whole_0.2Hyp,,,0.023305556,0.000397597,,,,
HP38-3,HP38-20231121,,FBS<3K,FBS<3K,,,0.02498818,0.001640088,,,,
HP38-4,HP38-20231121,,FBS>3K,FBS>3K,,,0.025867965,0.002092526,,,,
HP38-5,HP38-20231121,,FBS_whole,FBS_whole,,,0.04806256,0.001696643,,,,
HP38-6,HP38-20231121,,Gelatin_5,No ChT_Gelatin_5,,,-0.001179148,3.62E-05,,,,
HP38-7,HP38-20231121,,FBS<3K,No ChT_FBS<3K,,,-0.00412473,5.66E-05,,,,
HP38-8,HP38-20231121,,S5,No ChT_S5,,,-0.001435086,,,,,
HP38-9,HP38-20231121,,S4,No ChT_S4,,,-0.001409492,,,,,
HP38-10,HP38-20231121,,Gelatin_2.5,No ChT_Gelatin_2.5,,,-0.001217539,5.43E-05,,,,
HP38-11,HP38-20231121,,FBS>3K,No ChT_FBS>3K,,,0.027827488,,,,,
HP38-12,HP38-20231121,,S3,No ChT_S3,,,-0.001383898,,,,,
HP38-13,HP38-20231121,,S2,No ChT_S2,,,-0.001409492,,,,,
HP38-14,HP38-20231121,,Gelatin_0,No ChT_Gelatin_0,,,-0.001371101,1.81E-05,,,,
HP38-15,HP38-20231121,,FBS_whole,No ChT_FBS_whole,,,0.041264216,,,,,
HP38-16,HP38-20231121,,S1,No ChT_S1,,,-0.001409492,,,,,
HP38-17,HP38-20231121,,FBS_whole_0.2Hyp,No ChT_FBS_whole_0.2Hyp,,,0.010107703,,,,,
HP38-18,HP38-20231121,,S0,No ChT_S0,,,-0.001409492,,,,,
HP51-1,HP51-20231206,,HYP231206_1,HYP231206_1,,,0.064469777,0.004066158,,,,
HP51-2,HP51-20231206,,HYP231206_0.8,HYP231206_0.8,,,0.053450012,0.002594747,,,,
HP51-3,HP51-20231206,,HYP231206_0.6,HYP231206_0.6,,,0.043090315,0.008448748,,,,
HP51-4,HP51-20231206,,HYP231206_0.4,HYP231206_0.4,,,0.030627352,0.005822358,,,,
HP51-5,HP51-20231206,,HYP231206_0.2,HYP231206_0.2,,,0.019294335,0.008053207,,,,
HP51-6,HP51-20231206,,HYP231206_0,HYP231206_0,,,0.007413126,0.009603727,,,,
HP51-7,HP51-20231206,,HYP231205VA_1,HYP231205VA_1,,,0.045943147,0.001566341,,,,
HP51-8,HP51-20231206,,HYP231205VA_0.8,HYP231205VA_0.8,,,0.03645608,0.000648687,,,,
HP51-9,HP51-20231206,,HYP231205VA_0.6,HYP231205VA_0.6,,,0.027651456,0.000221503,,,,
HP51-10,HP51-20231206,,HYP231205VA_0.4,HYP231205VA_0.4,,,0.018052514,0.000791081,,,,
HP51-11,HP51-20231206,,HYP231205VA_0.2,HYP231205VA_0.2,,,0.00855426,0.001060049,,,,
HP51-12,HP51-20231206,,HYP231205VA_0,HYP231205VA_0,,,-0.001760688,0.000110751,,,,
HP51-13,HP51-20231206,,Hb_DMEM_10,Hb_DMEM_10,,,0.039961854,0.017375102,,,,
HP51-14,HP51-20231206,,Hb_DMEM_10,No_ChT_Hb_DMEM_10,,,0.039051027,0.022727893,,,,
HP51-15,HP51-20231206,,Hb_DMEM_2,Hb_DMEM_2,,,0.039091508,0.020666925,,,,
HP51-16,HP51-20231206,,Hb_DMEM_2,No_ChT_Hb_DMEM_2,,,0.025004041,0.018205214,,,,
HP51-17,HP51-20231206,,Hb_DMEM_0.4,Hb_DMEM_0.4,,,0.026987621,0.014312275,,,,
HP51-18,HP51-20231206,,Hb_DMEM_0.4,No_ChT_Hb_DMEM_0.4,,,0.014276516,0.004179184,,,,
HP51-19,HP51-20231206,,Hb_DMEM_0.08,Hb_DMEM_0.08,,,0.02826278,0.019321571,,,,
HP51-20,HP51-20231206,,Hb_DMEM_0.08,No_ChT_Hb_DMEM_0.08,,,0.011847642,0.000171747,,,,
HP51-21,HP51-20231206,,Hb_DMEM_0.016,Hb_DMEM_0.016,,,0.0262792,0.012451679,,,,
HP51-22,HP51-20231206,,Hb_DMEM_0.016,No_ChT_Hb_DMEM_0.016,,,0.011523792,0.002919704,,,,
HP51-23,HP51-20231206,,Hb_DMEM_0,Hb_DMEM_0,,,0.019437872,0.004837549,,,,
HP51-24,HP51-20231206,,Hb_DMEM_0,No_ChT_Hb_DMEM_0,,,0.011240424,0.003320448,,,,
HP47-1,HP47-20231201,,A-D2,EXP 55-A-D2-1,,,0.00539946,,,,,
HP47-2,HP47-20231201,,A-D2,No_ChT_EXP55_-A-D2-1,,,0.002931766,,,,,
HP47-3,HP47-20231201,,C-fresh,EXP 50-C-fresh-1,,,0.006154877,,,,,
HP47-4,HP47-20231201,,A-D2,EXP 55-A-D2-2,,,0.005701627,,,,,
HP47-5,HP47-20231201,,A-D2,No_ChT_EXP55_-A-D2-2,,,0.004442599,,,,,
HP47-6,HP47-20231201,,A-D2,EXP 55-A-D2-3,,,0.00539946,,,,,
HP47-7,HP47-20231201,,A-D2,No_ChT_EXP55_-A-D2-3,,,0.003032488,,,,,
HP47-8,HP47-20231201,,A-D2,EXP 55-A-D2-4,,,0.004241155,,,,,
HP47-9,HP47-20231201,,A-D2,No_ChT_EXP55_-A-D2-4,,,0.002327433,,,,,
HP47-10,HP47-20231201,,A-D2,EXP 55-A-D2-5,,,0.005600904,,,,,
HP47-11,HP47-20231201,,A-D2,No_ChT_EXP55_-A-D2-5,,,0.003636821,,,,,
HP47-12,HP47-20231201,,C-fresh,No_ChT_EXP50_-C-fresh-1,,,0.004140432,,,,,
HP47-13,HP47-20231201,,A-D4,EXP 55-A-D4-1,,,0.012349292,,,,,
HP47-14,HP47-20231201,,A-D4,No_ChT_EXP55_-A-D4-1,,,0.005651266,,,,,
HP47-15,HP47-20231201,,A-D4,EXP 55-A-D4-2,,,0.012097487,,,,,
HP47-16,HP47-20231201,,A-D4,No_ChT_EXP55_-A-D4-2,,,0.005550543,,,,,
HP47-17,HP47-20231201,,A-D4,EXP 55-A-D4-3,,,0.01088882,,,,,
HP47-18,HP47-20231201,,A-D4,No_ChT_EXP55_-A-D4-3,,,0.006154877,,,,,
HP47-19,HP47-20231201,,A-D4,EXP 55-A-D4-4,,,0.010737737,,,,,
HP47-20,HP47-20231201,,A-D4,No_ChT_EXP55_-A-D4-4,,,0.004845488,,,,,
HP47-21,HP47-20231201,,A-D4,EXP 55-A-D4-5,,,0.012147848,,,,,
HP47-22,HP47-20231201,,A-D4,No_ChT_EXP55_-A-D4-5,,,0.005953432,,,,,
HP47-23,HP47-20231201,,A-D7,EXP 55-A-D7-1,,,0.01846852,,,,,
HP47-24,HP47-20231201,,A-D7,No_ChT_EXP55_-A-D7-1,,,0.005631077,,,,,
HP47-25,HP47-20231201,,fresh55,EXP 55-fresh55-1,,,0.006646989,,,,,
HP47-26,HP47-20231201,,A-D7,EXP 55-A-D7-2,,,0.027704091,,,,,
HP47-27,HP47-20231201,,A-D7,No_ChT_EXP55_-A-D7-2,,,0.011634198,,,,,
HP47-28,HP47-20231201,,A-D7,EXP 55-A-D7-3,,,0.017314074,,,,,
HP47-29,HP47-20231201,,A-D7,No_ChT_EXP55_-A-D7-3,,,0.007108768,,,,,
HP47-30,HP47-20231201,,A-D7,EXP 55-A-D7-4,,,0.018145275,,,,,
HP47-31,HP47-20231201,,A-D7,No_ChT_EXP55_-A-D7-4,,,0.005169298,,,,,
HP47-32,HP47-20231201,,A-D7,EXP 55-A-D7-5,,,0.020315634,,,,,
HP47-33,HP47-20231201,,A-D7,No_ChT_EXP55_-A-D7-5,,,0.006739345,,,,,
HP47-34,HP47-20231201,,fresh55,No_ChT_EXP55_-fresh55-1,,,0.004799875,,,,,
HP47-35,HP47-20231201,,A-D9,EXP 55-A-D9-1,,,0.01911501,,,,,
HP47-36,HP47-20231201,,A-D9,No_ChT_EXP55_-A-D9-1,,,0.010525929,,,,,
HP47-37,HP47-20231201,,A-D9,EXP 55-A-D9-2,,,0.017498785,,,,,
HP47-38,HP47-20231201,,A-D9,No_ChT_EXP55_-A-D9-2,,,0.005446365,,,,,
HP47-39,HP47-20231201,,A-D9,EXP 55-A-D9-3,,,0.015282248,,,,,
HP47-40,HP47-20231201,,A-D9,No_ChT_EXP55_-A-D9-3,,,0.005169298,,,,,
HP47-41,HP47-20231201,,A-D9,EXP 55-A-D9-4,,,0.01611345,,,,,
HP47-42,HP47-20231201,,A-D9,No_ChT_EXP55_-A-D9-4,,,0.004892231,,,,,
HP47-43,HP47-20231201,,A-D9,EXP 55-A-D9-5,,,0.017544963,,,,,
HP47-44,HP47-20231201,,A-D9,No_ChT_EXP55_-A-D9-5,,,0.005908144,,,,,
HP47-45,HP47-20231201,,B-D2,EXP 55-B-D2-1,,,0.007264798,,,,,
