"id","experiment_id","biopsy_id","biomaterial_id","mg_per_biopsy_mean","mg_per_biopsy_std","mg_per_ml_mean","mg_per_ml_std","mg_per_cm2_mean","mg_per_cm2_std","net_weight_mg","tissue_areal_density_mg_per_cm2","sample_id","hp_sid"
1708,"HP48-20231205","C5-D04-EXP 50","PET723-30050","-5.180069629069506e-06",NULL,"-2.5900348145347545e-05",NULL,"-1.0305421087832657e-05",NULL,"2.7799999999999727","5.530634272443309",NULL,NULL
1709,"HP48-20231205","C9-D07-EXP 50","PET723-30050","0.0010472517531024165",NULL,"0.005236258765512081",NULL,"0.002083441164598784",NULL,"5.3850000000052205","10.71311710688359",NULL,NULL
1710,"HP48-20231205","S0-231206",NULL,NULL,NULL,"-0.0014649981201025216",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1711,"HP48-20231205","S0-231207",NULL,NULL,NULL,"-0.001520229420527083",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1712,"HP48-20231205","S1-231206",NULL,NULL,NULL,"0.011100122726485286",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1713,"HP48-20231205","S1-231207",NULL,NULL,NULL,"0.011127738376697564",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1714,"HP48-20231205","S2-231206",NULL,NULL,NULL,"0.02261584886500641",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1715,"HP48-20231205","S2-231207",NULL,NULL,NULL,"0.02220161411182221",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1716,"HP48-20231205","S3-231206",NULL,NULL,NULL,"0.033054564645248585",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1717,"HP48-20231205","S3-231207",NULL,NULL,NULL,"0.033993496752466136",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1718,"HP48-20231205","S4-231206",NULL,NULL,NULL,"0.041394491009357416",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1719,"HP48-20231205","S4-231207",NULL,NULL,NULL,"0.041698263161692506",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1720,"HP48-20231205","S5-231206",NULL,NULL,NULL,"0.05025911472749959",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1721,"HP48-20231205","S5-231207",NULL,NULL,NULL,"0.048657407015187296",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1722,"HP50-20231204","EXP 50_A-D01-1",NULL,NULL,NULL,"0.00601826373119073",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1723,"HP50-20231204","EXP 50_A-D01-2",NULL,NULL,NULL,"0.006315232911766359",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1724,"HP50-20231204","EXP 50_A-D01-3",NULL,NULL,NULL,"0.004904629304032115",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1725,"HP50-20231204","EXP 50_A-D01-4",NULL,NULL,NULL,"0.006240990616622454",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1726,"HP50-20231204","EXP 50_A-D02-1",NULL,NULL,NULL,"0.006537959797198081",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1727,"HP50-20231204","EXP 50_A-D02-2",NULL,NULL,NULL,"0.006760686682629803",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1728,"HP50-20231204","EXP 50_A-D02-3",NULL,NULL,NULL,"0.005572809960327286",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1729,"HP50-20231204","EXP 50_A-D02-4",NULL,NULL,NULL,"0.006092506026334637",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1730,"HP50-20231204","EXP 50_A-D03-1",NULL,NULL,NULL,"0.005619928026277662",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1731,"HP50-20231204","EXP 50_A-D03-2",NULL,NULL,NULL,"0.005711283933919434",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1732,"HP50-20231204","EXP 50_A-D03-3",NULL,NULL,NULL,"0.006259419379770077",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1733,"HP50-20231204","EXP 50_A-D03-4",NULL,NULL,NULL,"0.006898910733262492",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1734,"HP50-20231204","EXP 50_A-D04-1",NULL,NULL,NULL,"0.008086537532605555",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1735,"HP50-20231204","EXP 50_A-D04-2",NULL,NULL,NULL,"0.007538402086754909",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1736,"HP50-20231204","EXP 50_A-D04-3",NULL,NULL,NULL,"0.00854331707081442",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1737,"HP50-20231204","EXP 50_A-D04-4",NULL,NULL,NULL,"0.009000096609023286",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1738,"HP50-20231204","EXP 50_A-D05-1",NULL,NULL,NULL,"0.004980436672785246",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1739,"HP50-20231204","EXP 50_A-D05-2",NULL,NULL,NULL,"0.006807554825620721",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1740,"HP50-20231204","EXP 50_A-D05-3",NULL,NULL,NULL,"0.009182808424306832",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1741,"HP50-20231204","EXP 50_A-D05-4",NULL,NULL,NULL,"0.01027907931600812",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1742,"HP50-20231204","EXP 50_A-D06-1",NULL,NULL,NULL,"0.012200143013007307",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1743,"HP50-20231204","EXP 50_A-D06-2",NULL,NULL,NULL,"0.014136777717616887",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1744,"HP50-20231204","EXP 50_A-D06-3",NULL,NULL,NULL,"0.013087767252620031",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1745,"HP50-20231204","EXP 50_A-D06-4",NULL,NULL,NULL,"0.01373331215415655",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1746,"HP50-20231204","EXP 50_A-D07-1",NULL,NULL,NULL,"0.011958063674931112",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1747,"HP50-20231204","EXP 50_A-D07-2",NULL,NULL,NULL,"0.013571925928772422",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1748,"HP50-20231204","EXP 50_A-D07-3",NULL,NULL,NULL,"-0.0007914481304152803",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1749,"HP50-20231204","EXP 50_A-D07-4",NULL,NULL,NULL,"-0.001275606806567674",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1750,"HP50-20231204","EXP 50_A-D08-1",NULL,NULL,NULL,"-0.00038798256695495237",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1751,"HP50-20231204","EXP 50_A-D08-2",NULL,NULL,NULL,"-0.0014369930319518061",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1752,"HP50-20231204","EXP 50_A-D08-3",NULL,NULL,NULL,"-0.001194913693875608",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1753,"HP50-20231204","EXP 50_A-D08-4",NULL,NULL,NULL,"-0.0014369930319518063",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1754,"HP50-20231204","EXP 50_A-D09-1",NULL,NULL,NULL,"0.01300386088534243",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1755,"HP50-20231204","EXP 50_A-D09-2",NULL,NULL,NULL,"0.014971898924411475",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1756,"HP50-20231204","EXP 50_A-D09-3",NULL,NULL,NULL,"0.016492655590964828",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1757,"HP50-20231204","EXP 50_A-D09-4",NULL,NULL,NULL,"0.02168111951214686",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1758,"HP50-20231204","EXP 50_A-D10-1",NULL,NULL,NULL,"0.014166792453883238",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1759,"HP50-20231204","EXP 50_A-D10-2",NULL,NULL,NULL,"0.015508636571430303",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1760,"HP50-20231204","EXP 50_A-D10-3",NULL,NULL,NULL,"0.016313743041958553",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1761,"HP50-20231204","EXP 50_A-D10-4",NULL,NULL,NULL,"0.018818518728046418",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1762,"HP50-20231204","EXP 50_A-D11-1",NULL,NULL,NULL,"0.010588541473757693",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1763,"HP50-20231204","EXP 50_A-D11-2",NULL,NULL,NULL,"0.011393647944285941",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1764,"HP50-20231204","EXP 50_A-D11-3",NULL,NULL,NULL,"0.011751473042298493",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1765,"HP50-20231204","EXP 50_A-D11-4",NULL,NULL,NULL,"0.012109298140311048",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1766,"HP50-20231204","Gelatin_0",NULL,NULL,NULL,"-0.0005335266043948342",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1767,"HP50-20231204","Gelatin_2.5",NULL,NULL,NULL,"0.026799283858781758",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1768,"HP50-20231204","Gelatin_5",NULL,NULL,NULL,"0.05632151416306495",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1769,"HP50-20231204","No_ChT_EXP50__A-D01-1",NULL,NULL,NULL,"0.004533417828312579",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1770,"HP50-20231204","No_ChT_EXP50__A-D01-2",NULL,NULL,NULL,"0.00512735618946384",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1771,"HP50-20231204","No_ChT_EXP50__A-D01-3",NULL,NULL,NULL,"0.004384933238024765",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1772,"HP50-20231204","No_ChT_EXP50__A-D01-4",NULL,NULL,NULL,"0.005424325370039473",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1773,"HP50-20231204","No_ChT_EXP50__A-D02-1",NULL,NULL,NULL,"0.004978871599176026",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1774,"HP50-20231204","No_ChT_EXP50__A-D02-2",NULL,NULL,NULL,"0.0058697791409029155",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1775,"HP50-20231204","No_ChT_EXP50__A-D02-3",NULL,NULL,NULL,"0.005275840779751653",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1776,"HP50-20231204","No_ChT_EXP50__A-D02-4",NULL,NULL,NULL,"0.005127356189463836",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1777,"HP50-20231204","No_ChT_EXP50__A-D03-1",NULL,NULL,NULL,"0.008086537532605555",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1778,"HP50-20231204","No_ChT_EXP50__A-D03-2",NULL,NULL,NULL,"0.006442131195053625",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1779,"HP50-20231204","No_ChT_EXP50__A-D03-3",NULL,NULL,NULL,"0.006807554825620721",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1780,"HP50-20231204","No_ChT_EXP50__A-D03-4",NULL,NULL,NULL,"0.006624843010337171",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1781,"HP50-20231204","No_ChT_EXP50__A-D04-1",NULL,NULL,NULL,"0.009182808424306832",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1782,"HP50-20231204","No_ChT_EXP50__A-D04-2",NULL,NULL,NULL,"0.006807554825620721",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1783,"HP50-20231204","No_ChT_EXP50__A-D04-3",NULL,NULL,NULL,"0.005528572118635888",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1784,"HP50-20231204","No_ChT_EXP50__A-D04-4",NULL,NULL,NULL,"0.006259419379770075",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1785,"HP50-20231204","No_ChT_EXP50__A-D05-1",NULL,NULL,NULL,"0.006259419379770075",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1786,"HP50-20231204","No_ChT_EXP50__A-D05-2",NULL,NULL,NULL,"0.005163148488068794",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1787,"HP50-20231204","No_ChT_EXP50__A-D05-3",NULL,NULL,NULL,"0.004797724857501698",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1788,"HP50-20231204","No_ChT_EXP50__A-D05-4",NULL,NULL,NULL,"0.005711283933919435",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1789,"HP50-20231204","No_ChT_EXP50__A-D06-1",NULL,NULL,NULL,"0.011877370562239042",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1790,"HP50-20231204","No_ChT_EXP50__A-D06-2",NULL,NULL,NULL,"0.005583307772257911",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1791,"HP50-20231204","No_ChT_EXP50__A-D06-3",NULL,NULL,NULL,"0.005099149096105518",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1792,"HP50-20231204","No_ChT_EXP50__A-D06-4",NULL,NULL,NULL,"0.005421921546873783",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1793,"HP50-20231204","No_ChT_EXP50__A-D07-1",NULL,NULL,NULL,"0.00901276506167071",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1794,"HP50-20231204","No_ChT_EXP50__A-D07-2",NULL,NULL,NULL,"0.005583307772257915",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1795,"HP50-20231204","No_ChT_EXP50__A-D07-3",NULL,NULL,NULL,"0.004776376645337257",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1796,"HP50-20231204","No_ChT_EXP50__A-D07-4",NULL,NULL,NULL,"0.004937762870721389",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1797,"HP50-20231204","No_ChT_EXP50__A-D09-1",NULL,NULL,NULL,"0.011214735395279665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1798,"HP50-20231204","No_ChT_EXP50__A-D09-2",NULL,NULL,NULL,"0.00835213461117924",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1799,"HP50-20231204","No_ChT_EXP50__A-D09-3",NULL,NULL,NULL,"0.007815396964160407",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1800,"HP50-20231204","No_ChT_EXP50__A-D09-4",NULL,NULL,NULL,"0.009246697356210629",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1801,"HP50-20231204","No_ChT_EXP50__A-D10-1",NULL,NULL,NULL,"0.011214735395279668",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1802,"HP50-20231204","No_ChT_EXP50__A-D10-2",NULL,NULL,NULL,"0.00548953382707881",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1803,"HP50-20231204","No_ChT_EXP50__A-D10-3",NULL,NULL,NULL,"0.004594971082047425",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1804,"HP50-20231204","No_ChT_EXP50__A-D10-4",NULL,NULL,NULL,"0.004952796180059982",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1805,"HP50-20231204","No_ChT_EXP50__A-D11-1",NULL,NULL,NULL,"0.01407733617938009",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1806,"HP50-20231204","No_ChT_EXP50__A-D11-2",NULL,NULL,NULL,"0.0074575718661478545",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1807,"HP50-20231204","No_ChT_EXP50__A-D11-3",NULL,NULL,NULL,"0.006384096572110192",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1808,"HP50-20231204","No_ChT_EXP50__A-D11-4",NULL,NULL,NULL,"0.006741921670122745",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1809,"HP41-20231128","EXP 50_A-D01-1",NULL,NULL,NULL,"0.00601826373119073",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1810,"HP41-20231128","EXP 50_A-D01-2",NULL,NULL,NULL,"0.006315232911766359",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1811,"HP41-20231128","EXP 50_A-D01-3",NULL,NULL,NULL,"0.004904629304032115",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1812,"HP41-20231128","EXP 50_A-D01-4",NULL,NULL,NULL,"0.006240990616622454",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1813,"HP41-20231128","EXP 50_A-D02-1",NULL,NULL,NULL,"0.006537959797198081",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1814,"HP41-20231128","EXP 50_A-D02-2",NULL,NULL,NULL,"0.006760686682629803",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1815,"HP41-20231128","EXP 50_A-D02-3",NULL,NULL,NULL,"0.005572809960327286",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1816,"HP41-20231128","EXP 50_A-D02-4",NULL,NULL,NULL,"0.006092506026334637",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1817,"HP41-20231128","EXP 50_A-D03-1",NULL,NULL,NULL,"0.005619928026277662",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1818,"HP41-20231128","EXP 50_A-D03-2",NULL,NULL,NULL,"0.005711283933919434",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1819,"HP41-20231128","EXP 50_A-D03-3",NULL,NULL,NULL,"0.006259419379770077",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1820,"HP41-20231128","EXP 50_A-D03-4",NULL,NULL,NULL,"0.006898910733262492",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1821,"HP41-20231128","EXP 50_A-D04-1",NULL,NULL,NULL,"0.008086537532605555",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1822,"HP41-20231128","EXP 50_A-D04-2",NULL,NULL,NULL,"0.007538402086754909",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1823,"HP41-20231128","EXP 50_A-D04-3",NULL,NULL,NULL,"0.00854331707081442",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1824,"HP41-20231128","EXP 50_A-D04-4",NULL,NULL,NULL,"0.009000096609023286",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1825,"HP41-20231128","EXP 50_A-D05-1",NULL,NULL,NULL,"0.004980436672785246",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1826,"HP41-20231128","EXP 50_A-D05-2",NULL,NULL,NULL,"0.006807554825620721",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1827,"HP41-20231128","EXP 50_A-D05-3",NULL,NULL,NULL,"0.009182808424306832",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1828,"HP41-20231128","EXP 50_A-D05-4",NULL,NULL,NULL,"0.01027907931600812",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1829,"HP41-20231128","EXP 50_A-D06-1",NULL,NULL,NULL,"0.012200143013007307",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1830,"HP41-20231128","EXP 50_A-D06-2",NULL,NULL,NULL,"0.014136777717616887",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1831,"HP41-20231128","EXP 50_A-D06-3",NULL,NULL,NULL,"0.013087767252620031",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1832,"HP41-20231128","EXP 50_A-D06-4",NULL,NULL,NULL,"0.01373331215415655",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1833,"HP41-20231128","EXP 50_A-D07-1",NULL,NULL,NULL,"0.011958063674931112",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1834,"HP41-20231128","EXP 50_A-D07-2",NULL,NULL,NULL,"0.013571925928772422",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1835,"HP41-20231128","EXP 50_A-D07-3",NULL,NULL,NULL,"-0.0007914481304152803",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1836,"HP41-20231128","EXP 50_A-D07-4",NULL,NULL,NULL,"-0.001275606806567674",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1837,"HP41-20231128","EXP 50_A-D08-1",NULL,NULL,NULL,"-0.00038798256695495237",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1838,"HP41-20231128","EXP 50_A-D08-2",NULL,NULL,NULL,"-0.0014369930319518061",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1839,"HP41-20231128","EXP 50_A-D08-3",NULL,NULL,NULL,"-0.001194913693875608",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1840,"HP41-20231128","EXP 50_A-D08-4",NULL,NULL,NULL,"-0.0014369930319518063",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1841,"HP41-20231128","EXP 50_A-D09-1",NULL,NULL,NULL,"0.01300386088534243",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1842,"HP41-20231128","EXP 50_A-D09-2",NULL,NULL,NULL,"0.014971898924411475",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1843,"HP41-20231128","EXP 50_A-D09-3",NULL,NULL,NULL,"0.016492655590964828",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1844,"HP41-20231128","EXP 50_A-D09-4",NULL,NULL,NULL,"0.02168111951214686",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1845,"HP41-20231128","EXP 50_A-D10-1",NULL,NULL,NULL,"0.014166792453883238",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1846,"HP41-20231128","EXP 50_A-D10-2",NULL,NULL,NULL,"0.015508636571430303",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1847,"HP41-20231128","EXP 50_A-D10-3",NULL,NULL,NULL,"0.016313743041958553",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1848,"HP41-20231128","EXP 50_A-D10-4",NULL,NULL,NULL,"0.018818518728046418",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1849,"HP41-20231128","EXP 50_A-D11-1",NULL,NULL,NULL,"0.010588541473757693",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1850,"HP41-20231128","EXP 50_A-D11-2",NULL,NULL,NULL,"0.011393647944285941",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1851,"HP41-20231128","EXP 50_A-D11-3",NULL,NULL,NULL,"0.011751473042298493",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1852,"HP41-20231128","EXP 50_A-D11-4",NULL,NULL,NULL,"0.012109298140311048",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1853,"HP41-20231128","Gelatin_0",NULL,NULL,NULL,"-0.0005335266043948342",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1854,"HP41-20231128","Gelatin_2.5",NULL,NULL,NULL,"0.026799283858781758",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1855,"HP41-20231128","Gelatin_5",NULL,NULL,NULL,"0.05632151416306495",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1856,"HP41-20231128","No_ChT_EXP50__A-D01-1",NULL,NULL,NULL,"0.004533417828312579",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1857,"HP41-20231128","No_ChT_EXP50__A-D01-2",NULL,NULL,NULL,"0.00512735618946384",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1858,"HP41-20231128","No_ChT_EXP50__A-D01-3",NULL,NULL,NULL,"0.004384933238024765",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1859,"HP41-20231128","No_ChT_EXP50__A-D01-4",NULL,NULL,NULL,"0.005424325370039473",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1860,"HP41-20231128","No_ChT_EXP50__A-D02-1",NULL,NULL,NULL,"0.004978871599176026",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1861,"HP41-20231128","No_ChT_EXP50__A-D02-2",NULL,NULL,NULL,"0.0058697791409029155",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1862,"HP41-20231128","No_ChT_EXP50__A-D02-3",NULL,NULL,NULL,"0.005275840779751653",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1863,"HP41-20231128","No_ChT_EXP50__A-D02-4",NULL,NULL,NULL,"0.005127356189463836",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1864,"HP41-20231128","No_ChT_EXP50__A-D03-1",NULL,NULL,NULL,"0.008086537532605555",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1865,"HP41-20231128","No_ChT_EXP50__A-D03-2",NULL,NULL,NULL,"0.006442131195053625",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1866,"HP41-20231128","No_ChT_EXP50__A-D03-3",NULL,NULL,NULL,"0.006807554825620721",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1867,"HP41-20231128","No_ChT_EXP50__A-D03-4",NULL,NULL,NULL,"0.006624843010337171",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1868,"HP41-20231128","No_ChT_EXP50__A-D04-1",NULL,NULL,NULL,"0.009182808424306832",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1869,"HP41-20231128","No_ChT_EXP50__A-D04-2",NULL,NULL,NULL,"0.006807554825620721",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1870,"HP41-20231128","No_ChT_EXP50__A-D04-3",NULL,NULL,NULL,"0.005528572118635888",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1871,"HP41-20231128","No_ChT_EXP50__A-D04-4",NULL,NULL,NULL,"0.006259419379770075",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1872,"HP41-20231128","No_ChT_EXP50__A-D05-1",NULL,NULL,NULL,"0.006259419379770075",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1873,"HP41-20231128","No_ChT_EXP50__A-D05-2",NULL,NULL,NULL,"0.005163148488068794",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1874,"HP41-20231128","No_ChT_EXP50__A-D05-3",NULL,NULL,NULL,"0.004797724857501698",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1875,"HP41-20231128","No_ChT_EXP50__A-D05-4",NULL,NULL,NULL,"0.005711283933919435",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1876,"HP41-20231128","No_ChT_EXP50__A-D06-1",NULL,NULL,NULL,"0.011877370562239042",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1877,"HP41-20231128","No_ChT_EXP50__A-D06-2",NULL,NULL,NULL,"0.005583307772257911",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1878,"HP41-20231128","No_ChT_EXP50__A-D06-3",NULL,NULL,NULL,"0.005099149096105518",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1879,"HP41-20231128","No_ChT_EXP50__A-D06-4",NULL,NULL,NULL,"0.005421921546873783",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1880,"HP41-20231128","No_ChT_EXP50__A-D07-1",NULL,NULL,NULL,"0.00901276506167071",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1881,"HP41-20231128","No_ChT_EXP50__A-D07-2",NULL,NULL,NULL,"0.005583307772257915",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1882,"HP41-20231128","No_ChT_EXP50__A-D07-3",NULL,NULL,NULL,"0.004776376645337257",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1883,"HP41-20231128","No_ChT_EXP50__A-D07-4",NULL,NULL,NULL,"0.004937762870721389",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1884,"HP41-20231128","No_ChT_EXP50__A-D09-1",NULL,NULL,NULL,"0.011214735395279665",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1885,"HP41-20231128","No_ChT_EXP50__A-D09-2",NULL,NULL,NULL,"0.00835213461117924",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1886,"HP41-20231128","No_ChT_EXP50__A-D09-3",NULL,NULL,NULL,"0.007815396964160407",NULL,NULL,NULL,NULL,NULL,NULL,NULL
1887,"HP41-20231128","No_ChT_EXP50__A-D09-4",NULL,NULL,NULL,"0.009246697356210629",NULL,NULL,NULL,NULL,NULL,NULL,NULL
